CostID,DateKey,ProjectID,AreaID,EquipmentID,CostCategory,BudgetAmount,ActualAmount,CommittedAmount,VendorType
CO002101,20250610,PR0034,A017,EQ0030,Repuestos,117066.84,150054.18,80147.03,Proveedor local
CO002102,20250427,PR0074,A004,EQ0011,Repuestos,71099.05,68104.35,27725.48,Proveedor local
CO002103,20250325,PR0061,A005,EQ0029,Energía,113578.69,95252.27,92676.04,Contratista minero
CO002104,20250316,PR0066,A008,EQ0042,Materiales de desgaste,94051.82,107922.72,94795.22,Contratista minero
CO002105,20250408,PR0042,A004,EQ0048,Instrumentación,109350.23,83901.49,22032.63,Interno
CO002106,20250614,PR0034,A004,EQ0007,Componentes mayores,46268.61,35913.68,13751.41,Interno
CO002107,20250216,PR0045,A004,EQ0036,Instrumentación,159132.09,199571.16,134173.13,Interno
CO002108,20250403,PR0028,A017,EQ0024,Componentes mayores,122512.24,133253.84,27642.33,Proveedor local
CO002109,20250117,PR0057,A008,EQ0033,Repuestos,82043.36,99483.31,31293.22,Contratista minero
CO002110,20250228,PR0075,A004,EQ0053,Lubricantes,19623.66,25498.19,9627.17,Contratista minero
CO002111,20250616,PR0021,A004,EQ0018,Servicios externos,118834.11,118219.02,36583.04,Proveedor internacional
CO002112,20250309,PR0068,A010,EQ0032,Parada planta,82853.92,95993.96,77474.21,Proveedor local
CO002113,20250624,PR0074,A004,EQ0019,Automatización,66238.92,62256.17,23134.67,Proveedor internacional
CO002114,20250418,PR0065,A013,EQ0050,Instrumentación,48279.89,43396.3,24212.09,Proveedor local
CO002115,20250316,PR0049,A004,EQ0053,Energía,142827.03,147401.84,120598.46,Proveedor internacional
CO002116,20250607,PR0020,A013,EQ0026,Lubricantes,132242.87,121167.55,42129.65,Proveedor internacional
CO002117,20250212,PR0072,A004,EQ0006,Servicios externos,131500.35,118854.34,135817.92,Proveedor internacional
CO002118,20250321,PR0015,A005,EQ0047,Repuestos,107391.91,84836.31,70993.83,Contratista minero
CO002119,20250621,PR0047,A005,EQ0044,Seguridad,50786.23,63006.42,19843.67,Contratista minero
CO002120,20250203,PR0052,A005,EQ0001,Neumáticos,42046.8,58168.17,40843.64,Proveedor local
CO002121,20250209,PR0014,A004,EQ0049,Componentes mayores,113627.74,117010.86,114324.56,Contratista minero
CO002122,20250630,PR0080,A004,EQ0054,Energía,48241.58,53376.43,40946.69,Proveedor internacional
CO002123,20250611,PR0080,A017,EQ0009,Automatización,69671.17,57805.79,33915.02,Interno
CO002124,20250612,PR0051,A004,EQ0036,Seguridad,69786.67,76959.51,25280.09,Contratista minero
CO002125,20250105,PR0042,A017,EQ0040,Componentes mayores,133134.61,113044.36,57695.86,Proveedor local
CO002126,20250623,PR0049,A004,EQ0006,Componentes mayores,53893.23,52010.02,22322.12,Proveedor internacional
CO002127,20250116,PR0044,A008,EQ0033,Automatización,81579.21,117506.26,24036.99,Proveedor internacional
CO002128,20250208,PR0057,A004,EQ0010,Lubricantes,158041.9,197023.91,173725.19,Interno
CO002129,20250425,PR0065,A004,EQ0002,Instrumentación,37795.33,27651.88,13162.42,Interno
CO002130,20250518,PR0070,A017,EQ0041,Materiales de desgaste,132506.94,127617.16,131002.72,Interno
CO002131,20250413,PR0030,A004,EQ0010,Mano de obra,82926.95,73063.61,77700.45,Proveedor local
CO002132,20250330,PR0013,A017,EQ0009,Mano de obra,94226.24,92617.03,97595.11,Proveedor internacional
CO002133,20250108,PR0066,A017,EQ0055,Servicios externos,69809.64,48704.94,57105.53,Interno
CO002134,20250427,PR0001,A005,EQ0037,Servicios externos,111743.48,107007.57,100173.9,Proveedor local
CO002135,20250513,PR0023,A004,EQ0060,Lubricantes,43866.95,39131.67,36167.46,Proveedor local
CO002136,20250215,PR0046,A004,EQ0051,Repuestos,72498.68,92028.56,46371.41,Proveedor internacional
CO002137,20250527,PR0016,A013,EQ0050,Mano de obra,100752.67,109720.26,99407.37,Contratista minero
CO002138,20250603,PR0071,A017,EQ0008,Materiales de desgaste,157884.56,147613.26,131779.31,Interno
CO002139,20250223,PR0027,A004,EQ0020,Repuestos,52507.38,59169.8,32407.14,Proveedor local
CO002140,20250210,PR0018,A004,EQ0006,Parada planta,73621.94,113880.53,78737.33,Proveedor internacional
CO002141,20250125,PR0058,A004,EQ0002,Materiales de desgaste,64483.74,52779.97,14399.32,Proveedor local
CO002142,20250325,PR0052,A004,EQ0057,Repuestos,7708.59,7854.47,2839.71,Proveedor internacional
CO002143,20250629,PR0069,A004,EQ0007,Contratistas,9991.36,7387.73,2782.28,Contratista minero
CO002144,20250301,PR0010,A010,EQ0028,Lubricantes,80855.58,104664.3,87185.69,Contratista minero
CO002145,20250322,PR0035,A005,EQ0001,Contratistas,159827.79,155348.88,117437.09,Proveedor local
CO002146,20250324,PR0008,A017,EQ0030,Instrumentación,45860.7,43134.44,49728.31,Contratista minero
CO002147,20250302,PR0032,A013,EQ0050,Instrumentación,67679.6,68196.12,60241.63,Contratista minero
CO002148,20250309,PR0025,A004,EQ0020,Parada planta,96144.36,120716.17,76493.98,Interno
CO002149,20250122,PR0063,A012,EQ0035,Componentes mayores,150689.78,124716.02,101250.65,Contratista minero
CO002150,20250201,PR0060,A017,EQ0023,Componentes mayores,77246.04,69308.88,75318.53,Proveedor internacional
CO002151,20250103,PR0077,A004,EQ0036,Lubricantes,53037.15,71711.72,20756.22,Proveedor internacional
CO002152,20250127,PR0073,A004,EQ0053,Neumáticos,147942.83,165370.63,131766.61,Interno
CO002153,20250103,PR0007,A005,EQ0001,Parada planta,157489.52,155580.46,119209.64,Proveedor local
CO002154,20250404,PR0039,A008,EQ0033,Servicios externos,154965.24,193858.26,123331.15,Proveedor local
CO002155,20250622,PR0003,A004,EQ0019,Energía,89412.53,90333.34,34827.84,Proveedor local
CO002156,20250512,PR0025,A009,EQ0022,Seguridad,108475.05,108813.78,75618.81,Contratista minero
CO002157,20250614,PR0053,A017,EQ0021,Automatización,90432.13,113434.49,87834.04,Proveedor local
CO002158,20250519,PR0077,A004,EQ0052,Materiales de desgaste,120776.52,132974.21,51619.44,Contratista minero
CO002159,20250116,PR0078,A017,EQ0021,Mano de obra,145165.79,158030.01,131073.42,Proveedor local
CO002160,20250422,PR0020,A005,EQ0034,Servicios externos,25931.11,24363.27,18651.34,Interno
CO002161,20250219,PR0037,A004,EQ0052,Instrumentación,157878.14,188438.65,36050.9,Proveedor local
CO002162,20250507,PR0013,A004,EQ0004,Neumáticos,150936.39,165505.11,128425.42,Contratista minero
CO002163,20250325,PR0041,A017,EQ0008,Parada planta,100284.13,107410.13,59651.43,Interno
CO002164,20250217,PR0040,A005,EQ0037,Instrumentación,24037.77,18883.67,7973.62,Proveedor internacional
CO002165,20250522,PR0016,A010,EQ0032,Energía,2542.33,3076.85,2060.47,Proveedor internacional
CO002166,20250122,PR0036,A017,EQ0041,Contratistas,9680.73,9478.01,9891.93,Interno
CO002167,20250425,PR0009,A006,EQ0031,Repuestos,4159.08,5313.94,3471.48,Interno
CO002168,20250430,PR0033,A017,EQ0009,Instrumentación,41382.32,43715.0,27437.73,Proveedor local
CO002169,20250430,PR0026,A004,EQ0057,Componentes mayores,113587.77,108293.83,50090.3,Contratista minero
CO002170,20250122,PR0038,A005,EQ0034,Seguridad,94497.57,108547.48,73559.37,Proveedor local
CO002171,20250614,PR0018,A009,EQ0043,Componentes mayores,53708.97,60723.37,58132.08,Proveedor local
CO002172,20250527,PR0051,A005,EQ0047,Instrumentación,32464.86,32215.06,16260.24,Proveedor local
CO002173,20250128,PR0080,A008,EQ0058,Energía,26943.81,34331.04,15088.15,Interno
CO002174,20250410,PR0076,A005,EQ0013,Parada planta,128588.76,121093.4,41631.54,Interno
CO002175,20250205,PR0009,A017,EQ0009,Parada planta,61566.75,58116.26,26368.09,Contratista minero
CO002176,20250401,PR0005,A017,EQ0008,Repuestos,110686.17,102206.65,35013.27,Proveedor local
CO002177,20250511,PR0060,A010,EQ0025,Instrumentación,69628.0,94414.98,34487.2,Proveedor local
CO002178,20250212,PR0036,A004,EQ0059,Energía,43427.53,52384.15,44480.68,Interno
CO002179,20250116,PR0079,A010,EQ0039,Componentes mayores,82156.2,123858.44,67837.96,Interno
CO002180,20250321,PR0042,A009,EQ0022,Neumáticos,37544.25,38107.94,15680.72,Interno
CO002181,20250126,PR0074,A017,EQ0024,Parada planta,104870.24,101988.36,32179.35,Proveedor internacional
CO002182,20250504,PR0024,A017,EQ0003,Servicios externos,111796.19,87957.72,47385.41,Proveedor local
CO002183,20250323,PR0008,A004,EQ0049,Instrumentación,118872.88,114870.16,119255.52,Contratista minero
CO002184,20250518,PR0027,A005,EQ0029,Contratistas,73107.48,82500.0,37630.5,Proveedor local
CO002185,20250310,PR0073,A017,EQ0008,Seguridad,138318.45,169249.2,45315.84,Proveedor internacional
CO002186,20250131,PR0032,A017,EQ0023,Materiales de desgaste,146632.0,161237.58,121817.4,Proveedor local
CO002187,20250506,PR0016,A004,EQ0036,Contratistas,107712.25,122714.07,50860.26,Contratista minero
CO002188,20250607,PR0030,A017,EQ0027,Parada planta,43532.28,36905.27,25703.53,Interno
CO002189,20250119,PR0037,A004,EQ0052,Instrumentación,98636.23,87522.81,38417.56,Proveedor internacional
CO002190,20250223,PR0060,A017,EQ0040,Materiales de desgaste,43451.27,43621.9,31972.5,Interno
CO002191,20250413,PR0023,A010,EQ0039,Automatización,122223.47,148572.15,133491.88,Contratista minero
CO002192,20250314,PR0056,A017,EQ0021,Lubricantes,142931.88,128912.3,91293.6,Contratista minero
CO002193,20250203,PR0006,A005,EQ0029,Neumáticos,108038.61,89790.35,108582.36,Interno
CO002194,20250315,PR0058,A004,EQ0048,Componentes mayores,42115.86,40978.68,14315.46,Proveedor internacional
CO002195,20250122,PR0030,A004,EQ0051,Neumáticos,111875.19,106717.58,50129.88,Proveedor local
CO002196,20250215,PR0047,A004,EQ0051,Seguridad,33538.27,37160.14,18972.44,Proveedor internacional
CO002197,20250320,PR0045,A017,EQ0021,Repuestos,67477.61,44914.53,29610.95,Interno
CO002198,20250507,PR0032,A004,EQ0007,Parada planta,143342.58,113847.99,109582.7,Proveedor local
CO002199,20250623,PR0003,A004,EQ0010,Instrumentación,145979.65,108755.09,49002.17,Interno
CO002200,20250411,PR0034,A017,EQ0003,Energía,47251.12,53721.85,12828.21,Proveedor internacional
CO002201,20250308,PR0023,A004,EQ0060,Automatización,134764.83,132099.92,104600.09,Interno
CO002202,20250202,PR0073,A008,EQ0058,Lubricantes,147242.78,176678.78,62884.78,Contratista minero
CO002203,20250224,PR0054,A004,EQ0057,Seguridad,89697.45,114369.63,83723.9,Contratista minero
CO002204,20250105,PR0032,A010,EQ0015,Energía,19810.66,25590.49,11281.83,Interno
CO002205,20250401,PR0034,A009,EQ0043,Repuestos,55982.7,34160.37,19413.2,Contratista minero
CO002206,20250321,PR0013,A005,EQ0013,Neumáticos,92927.5,95173.22,39283.2,Proveedor internacional
CO002207,20250501,PR0024,A010,EQ0015,Energía,142695.06,187498.0,55998.25,Interno
CO002208,20250118,PR0048,A008,EQ0042,Energía,64975.81,94200.14,33507.32,Interno
CO002209,20250106,PR0041,A004,EQ0018,Instrumentación,49979.81,42919.74,33566.24,Proveedor local
CO002210,20250504,PR0011,A005,EQ0016,Energía,10904.0,10239.82,4395.58,Proveedor internacional
CO002211,20250616,PR0060,A010,EQ0028,Repuestos,129381.95,206737.44,91562.86,Proveedor internacional
CO002212,20250410,PR0032,A004,EQ0020,Materiales de desgaste,13185.03,11117.65,11266.73,Interno
CO002213,20250422,PR0063,A004,EQ0060,Mano de obra,54064.33,60324.59,52166.19,Contratista minero
CO002214,20250625,PR0058,A005,EQ0013,Parada planta,60823.57,76560.8,55534.02,Interno
CO002215,20250307,PR0013,A005,EQ0034,Parada planta,150442.19,176547.79,79298.8,Proveedor local
CO002216,20250506,PR0011,A004,EQ0006,Seguridad,39750.32,36681.0,32283.78,Interno
CO002217,20250310,PR0028,A009,EQ0043,Energía,97729.76,102255.81,29519.13,Contratista minero
CO002218,20250324,PR0044,A004,EQ0053,Instrumentación,107375.17,121161.31,83843.17,Proveedor internacional
CO002219,20250406,PR0027,A004,EQ0059,Lubricantes,29835.41,31265.54,27843.62,Proveedor local
CO002220,20250309,PR0029,A004,EQ0004,Contratistas,34380.31,37814.66,15368.73,Interno
CO002221,20250426,PR0080,A010,EQ0032,Energía,2483.71,3842.72,2603.58,Proveedor local
CO002222,20250527,PR0057,A006,EQ0031,Automatización,132715.22,105889.89,142411.11,Interno
CO002223,20250215,PR0065,A004,EQ0036,Energía,124509.96,152866.76,69970.97,Proveedor internacional
CO002224,20250423,PR0060,A009,EQ0022,Seguridad,103355.73,101047.21,68681.17,Interno
CO002225,20250518,PR0076,A012,EQ0045,Materiales de desgaste,16249.72,16248.25,7182.34,Interno
CO002226,20250120,PR0045,A004,EQ0059,Parada planta,132985.09,103819.03,70749.51,Contratista minero
CO002227,20250304,PR0075,A008,EQ0058,Servicios externos,2093.45,3101.06,1233.4,Proveedor internacional
CO002228,20250415,PR0066,A013,EQ0026,Componentes mayores,120866.74,76753.15,44042.98,Contratista minero
CO002229,20250629,PR0072,A017,EQ0017,Automatización,63506.7,74665.46,46122.22,Proveedor internacional
CO002230,20250226,PR0060,A017,EQ0055,Lubricantes,66719.54,58113.28,51960.99,Contratista minero
CO002231,20250427,PR0058,A008,EQ0012,Mano de obra,132837.97,199009.05,125443.85,Interno
CO002232,20250623,PR0076,A004,EQ0006,Neumáticos,101510.7,137072.37,107443.37,Interno
CO002233,20250225,PR0058,A004,EQ0007,Parada planta,86047.93,108281.8,50636.65,Interno
CO002234,20250508,PR0042,A005,EQ0029,Repuestos,145549.48,196065.45,80717.46,Interno
CO002235,20250424,PR0025,A013,EQ0026,Neumáticos,131002.85,142578.31,136596.69,Proveedor local
CO002236,20250610,PR0035,A008,EQ0012,Componentes mayores,142372.15,224408.66,69045.33,Proveedor internacional
CO002237,20250512,PR0029,A012,EQ0045,Contratistas,20461.0,16847.8,5493.16,Contratista minero
CO002238,20250418,PR0021,A008,EQ0042,Parada planta,21652.21,29542.76,16196.62,Proveedor local
CO002239,20250514,PR0068,A017,EQ0021,Contratistas,50793.3,59041.4,44795.26,Interno
CO002240,20250103,PR0070,A006,EQ0056,Parada planta,61999.44,49578.29,25473.69,Proveedor internacional
CO002241,20250121,PR0005,A017,EQ0024,Servicios externos,84514.12,91736.74,77683.86,Proveedor internacional
CO002242,20250219,PR0011,A004,EQ0002,Lubricantes,28885.66,26022.43,23503.46,Proveedor local
CO002243,20250506,PR0070,A017,EQ0009,Neumáticos,11816.09,10520.64,7004.16,Contratista minero
CO002244,20250227,PR0032,A017,EQ0027,Neumáticos,75287.95,68476.47,28293.57,Interno
CO002245,20250308,PR0058,A004,EQ0036,Seguridad,24894.92,23806.05,24098.27,Proveedor local
CO002246,20250407,PR0038,A017,EQ0014,Seguridad,127598.08,116187.34,79443.22,Contratista minero
CO002247,20250626,PR0065,A004,EQ0051,Neumáticos,94653.54,111064.03,66275.83,Interno
CO002248,20250613,PR0061,A009,EQ0043,Componentes mayores,55195.08,59064.06,28012.2,Interno
CO002249,20250614,PR0055,A004,EQ0036,Neumáticos,108989.66,122173.01,88385.32,Contratista minero
CO002250,20250426,PR0066,A005,EQ0037,Repuestos,69828.43,72390.43,70681.99,Proveedor internacional
CO002251,20250323,PR0063,A010,EQ0025,Parada planta,124343.6,163372.47,129163.23,Interno
CO002252,20250618,PR0026,A004,EQ0049,Instrumentación,89665.01,91023.87,86836.88,Interno
CO002253,20250410,PR0080,A010,EQ0032,Instrumentación,151979.85,219515.47,36041.62,Proveedor local
CO002254,20250314,PR0012,A013,EQ0050,Contratistas,68501.91,57112.24,14557.11,Proveedor internacional
CO002255,20250215,PR0008,A017,EQ0023,Materiales de desgaste,48858.26,48892.25,11884.29,Contratista minero
CO002256,20250419,PR0041,A005,EQ0013,Automatización,83992.64,99923.99,84166.7,Interno
CO002257,20250505,PR0047,A005,EQ0013,Automatización,63721.89,59674.13,35270.88,Contratista minero
CO002258,20250203,PR0005,A005,EQ0037,Servicios externos,35581.55,37186.78,18199.48,Interno
CO002259,20250314,PR0046,A008,EQ0012,Neumáticos,125693.66,166288.48,115297.7,Proveedor local
CO002260,20250501,PR0065,A017,EQ0003,Energía,131996.49,118264.44,36833.56,Interno
CO002261,20250417,PR0019,A008,EQ0012,Lubricantes,99346.64,128560.07,65235.73,Proveedor internacional
CO002262,20250413,PR0077,A004,EQ0051,Repuestos,39756.97,34487.1,31567.78,Proveedor internacional
CO002263,20250626,PR0017,A012,EQ0035,Servicios externos,88929.21,75652.95,71473.41,Contratista minero
CO002264,20250623,PR0003,A005,EQ0037,Servicios externos,158043.47,138409.44,165203.46,Proveedor internacional
CO002265,20250127,PR0032,A017,EQ0003,Neumáticos,137518.68,170177.17,54168.92,Interno
CO002266,20250118,PR0013,A017,EQ0008,Servicios externos,21256.55,17370.36,19076.55,Proveedor local
CO002267,20250107,PR0036,A005,EQ0047,Neumáticos,8263.89,7173.73,2184.71,Interno
CO002268,20250419,PR0067,A004,EQ0019,Contratistas,154040.59,172543.69,90860.99,Interno
CO002269,20250102,PR0074,A017,EQ0005,Energía,29614.98,25923.02,16935.07,Contratista minero
CO002270,20250119,PR0066,A006,EQ0031,Contratistas,135697.03,122577.11,62703.34,Contratista minero
CO002271,20250404,PR0057,A008,EQ0033,Repuestos,26150.59,31024.4,23868.67,Contratista minero
CO002272,20250113,PR0016,A004,EQ0052,Materiales de desgaste,153609.85,164098.4,150200.39,Contratista minero
CO002273,20250512,PR0050,A017,EQ0040,Automatización,103634.33,87509.62,21819.51,Interno
CO002274,20250618,PR0024,A010,EQ0039,Neumáticos,136912.36,179392.32,67031.72,Contratista minero
CO002275,20250202,PR0071,A008,EQ0058,Mano de obra,121438.89,159431.11,43916.5,Interno
CO002276,20250421,PR0003,A008,EQ0033,Automatización,58878.57,91584.66,24413.84,Proveedor local
CO002277,20250526,PR0020,A004,EQ0049,Repuestos,125843.2,95048.35,79368.28,Proveedor internacional
CO002278,20250414,PR0075,A005,EQ0034,Repuestos,83200.98,82920.95,62210.17,Proveedor local
CO002279,20250211,PR0043,A009,EQ0022,Servicios externos,110772.69,129350.37,32689.79,Proveedor local
CO002280,20250523,PR0013,A017,EQ0003,Parada planta,37869.59,40352.51,28234.13,Proveedor internacional
CO002281,20250511,PR0053,A017,EQ0009,Lubricantes,37402.22,37109.24,15915.46,Interno
CO002282,20250209,PR0051,A004,EQ0007,Repuestos,143704.65,138440.67,35471.46,Proveedor local
CO002283,20250329,PR0034,A010,EQ0015,Componentes mayores,115350.47,178221.61,60353.63,Contratista minero
CO002284,20250509,PR0006,A010,EQ0028,Mano de obra,129780.18,173923.01,128744.78,Proveedor internacional
CO002285,20250326,PR0039,A006,EQ0031,Contratistas,129932.79,103363.48,76503.91,Proveedor local
CO002286,20250505,PR0036,A013,EQ0026,Lubricantes,129677.4,147631.68,126713.38,Proveedor internacional
CO002287,20250123,PR0044,A013,EQ0050,Materiales de desgaste,158393.3,220464.8,61777.57,Interno
CO002288,20250505,PR0075,A004,EQ0051,Automatización,22063.23,19823.96,10840.53,Proveedor internacional
CO002289,20250224,PR0066,A004,EQ0046,Neumáticos,79433.54,67776.3,38656.42,Proveedor local
CO002290,20250311,PR0068,A008,EQ0058,Lubricantes,31791.29,42827.38,17998.12,Proveedor local
CO002291,20250630,PR0023,A004,EQ0036,Instrumentación,52839.08,41075.79,57317.67,Interno
CO002292,20250611,PR0043,A017,EQ0041,Materiales de desgaste,5088.36,5604.63,1902.51,Proveedor local
CO002293,20250201,PR0003,A004,EQ0057,Repuestos,34381.21,36091.78,34850.71,Proveedor local
CO002294,20250526,PR0075,A004,EQ0054,Instrumentación,31350.81,36724.19,21345.66,Contratista minero
CO002295,20250423,PR0068,A017,EQ0008,Lubricantes,98384.44,120304.67,77101.84,Proveedor internacional
CO002296,20250309,PR0066,A017,EQ0027,Lubricantes,55130.32,45821.84,14963.42,Proveedor internacional
CO002297,20250204,PR0078,A005,EQ0047,Componentes mayores,15762.11,19554.83,7290.9,Interno
CO002298,20250117,PR0026,A004,EQ0006,Materiales de desgaste,137036.43,119660.74,144046.6,Proveedor internacional
CO002299,20250501,PR0029,A009,EQ0022,Seguridad,69585.54,69555.28,53850.06,Proveedor internacional
CO002300,20250530,PR0056,A004,EQ0051,Automatización,85458.92,73078.71,56805.1,Proveedor local
CO002301,20250430,PR0003,A009,EQ0043,Repuestos,51501.32,39780.06,42564.33,Proveedor local
