EnergyID,DateKey,AreaID,EquipmentID,LocationID,kWh,EnergyCost,OperatingHours,OutputUnits,Shift
EN0009552,20250509,A004,EQ0036,L009,5045.48,576.5,22.73,3438,Tarde
EN0009553,20250622,A010,EQ0032,L005,906.99,160.01,6.38,626,Noche
EN0009554,20250526,A008,EQ0033,L006,3783.57,522.12,8.93,3333,Tarde
EN0009555,20250225,A017,EQ0040,L013,1958.4,318.79,18.34,802,Día
EN0009556,20250528,A004,EQ0046,L009,2375.28,264.35,4.87,3785,Tarde
EN0009557,20250115,A017,EQ0009,L013,6368.2,996.86,12.66,2962,Día
EN0009558,20250602,A017,EQ0041,L013,1374.46,161.12,12.15,2693,Día
EN0009559,20250223,A017,EQ0030,L013,3123.73,447.79,8.25,1284,Noche
EN0009560,20250511,A013,EQ0026,L007,2277.45,285.71,10.76,3437,Tarde
EN0009561,20250122,A005,EQ0044,L016,3258.09,420.3,13.0,1133,Noche
EN0009562,20250209,A017,EQ0021,L013,1748.22,209.24,5.98,365,Día
EN0009563,20250127,A004,EQ0002,L009,3926.68,447.19,7.66,2418,Día
EN0009564,20250505,A004,EQ0020,L009,7052.09,1015.8,21.62,3007,Día
EN0009565,20250318,A004,EQ0057,L009,4301.57,649.81,12.55,4199,Día
EN0009566,20250107,A004,EQ0060,L009,6263.55,1124.07,14.6,3927,Noche
EN0009567,20250524,A010,EQ0039,L005,2344.04,289.35,10.01,4039,Tarde
EN0009568,20250105,A008,EQ0012,L006,2301.23,287.19,20.76,3350,Tarde
EN0009569,20250528,A004,EQ0019,L009,1764.81,294.93,13.9,1201,Día
EN0009570,20250628,A013,EQ0026,L007,929.23,103.55,8.32,1197,Día
EN0009571,20250217,A008,EQ0058,L006,1685.81,290.67,4.98,1841,Día
EN0009572,20250521,A017,EQ0017,L013,2233.08,298.85,19.61,952,Noche
EN0009573,20250307,A017,EQ0017,L013,2584.33,278.7,8.22,1986,Tarde
EN0009574,20250424,A005,EQ0044,L016,4685.11,828.13,15.46,379,Tarde
EN0009575,20250411,A005,EQ0016,L016,1847.59,323.3,7.37,1312,Día
EN0009576,20250108,A005,EQ0029,L016,2359.64,262.56,10.78,3349,Noche
EN0009577,20250506,A004,EQ0057,L009,2518.85,246.21,14.3,1545,Tarde
EN0009578,20250628,A012,EQ0045,L015,4112.28,624.39,16.01,2261,Tarde
EN0009579,20250328,A004,EQ0049,L009,9529.97,901.09,19.73,2865,Noche
EN0009580,20250119,A017,EQ0027,L013,3653.21,409.39,22.59,564,Noche
EN0009581,20250518,A004,EQ0002,L009,5073.76,718.95,17.46,288,Tarde
EN0009582,20250321,A005,EQ0044,L016,7333.19,1094.62,16.21,296,Día
EN0009583,20250525,A017,EQ0017,L013,9966.75,1642.21,21.87,3643,Día
EN0009584,20250328,A012,EQ0035,L015,2944.86,521.62,13.74,2354,Tarde
EN0009585,20250617,A017,EQ0023,L013,3946.82,578.62,7.83,1009,Tarde
EN0009586,20250105,A004,EQ0019,L009,5122.18,668.81,12.32,2053,Tarde
EN0009587,20250219,A017,EQ0024,L013,1514.33,161.26,17.75,901,Tarde
EN0009588,20250613,A004,EQ0053,L009,6522.86,720.54,17.59,2900,Tarde
EN0009589,20250113,A017,EQ0014,L013,1981.46,303.27,9.81,3794,Día
EN0009590,20250626,A012,EQ0045,L015,5307.46,930.24,14.39,3906,Tarde
EN0009591,20250219,A017,EQ0023,L013,1662.33,193.05,19.3,3478,Tarde
EN0009592,20250204,A004,EQ0054,L009,6635.07,1153.97,22.62,3233,Tarde
EN0009593,20250221,A010,EQ0028,L005,2524.73,444.94,9.79,3530,Día
EN0009594,20250526,A004,EQ0010,L009,1856.98,283.8,8.52,3642,Día
EN0009595,20250507,A017,EQ0009,L013,7643.45,950.48,19.5,1370,Día
EN0009596,20250529,A004,EQ0004,L009,4886.53,809.95,23.16,3584,Día
EN0009597,20250223,A017,EQ0017,L013,3352.63,441.48,19.8,3979,Noche
EN0009598,20250227,A006,EQ0056,L016,731.41,79.8,7.92,1094,Tarde
EN0009599,20250117,A004,EQ0060,L009,5589.28,526.47,15.57,2195,Noche
EN0009600,20250104,A012,EQ0035,L015,2515.33,354.69,18.46,3757,Noche
EN0009601,20250210,A017,EQ0030,L013,3253.66,543.84,7.66,1680,Tarde
EN0009602,20250425,A006,EQ0031,L016,1299.0,200.41,7.89,3550,Día
EN0009603,20250101,A013,EQ0026,L007,4996.41,726.6,20.99,2252,Tarde
EN0009604,20250407,A013,EQ0026,L007,2072.61,222.04,16.09,1913,Día
EN0009605,20250412,A004,EQ0054,L009,2340.62,404.04,11.41,514,Día
EN0009606,20250624,A017,EQ0024,L013,2280.81,304.05,8.84,191,Noche
EN0009607,20250514,A017,EQ0040,L013,1958.54,229.92,17.42,1627,Tarde
EN0009608,20250620,A010,EQ0039,L005,9031.13,1377.33,22.2,3562,Noche
EN0009609,20250509,A004,EQ0051,L009,10755.24,1600.7,21.13,580,Tarde
EN0009610,20250409,A008,EQ0012,L006,5415.08,933.74,12.87,2229,Día
EN0009611,20250527,A005,EQ0013,L016,6013.87,675.05,15.97,1591,Noche
EN0009612,20250219,A017,EQ0014,L013,3320.38,357.13,6.56,1596,Noche
EN0009613,20250112,A005,EQ0013,L016,5708.68,905.2,11.1,3762,Noche
EN0009614,20250407,A009,EQ0043,L006,6188.91,672.82,18.2,792,Noche
EN0009615,20250228,A010,EQ0032,L005,3053.66,495.24,14.82,1627,Tarde
EN0009616,20250305,A005,EQ0037,L016,3149.62,509.58,14.14,676,Noche
EN0009617,20250414,A017,EQ0027,L013,2988.99,345.67,9.99,1134,Tarde
EN0009618,20250104,A017,EQ0017,L013,4617.24,654.14,17.62,2191,Tarde
EN0009619,20250107,A005,EQ0047,L016,4727.0,431.26,14.07,3211,Tarde
EN0009620,20250422,A010,EQ0032,L005,2325.8,230.5,18.97,2057,Tarde
EN0009621,20250607,A012,EQ0045,L015,6901.22,895.29,15.76,3795,Día
EN0009622,20250519,A017,EQ0027,L013,7192.21,1206.77,15.24,3504,Día
EN0009623,20250104,A005,EQ0013,L016,1489.04,229.12,4.93,976,Día
EN0009624,20250121,A004,EQ0057,L009,2959.86,385.39,12.19,1425,Día
EN0009625,20250330,A009,EQ0022,L006,4588.0,476.96,21.46,4022,Noche
EN0009626,20250517,A004,EQ0011,L009,1917.54,198.52,6.54,1952,Tarde
EN0009627,20250304,A005,EQ0016,L016,10362.7,1065.64,13.02,2020,Noche
EN0009628,20250611,A008,EQ0042,L006,4925.52,725.49,23.45,1366,Noche
EN0009629,20250512,A008,EQ0042,L006,2218.5,233.61,18.84,2412,Tarde
EN0009630,20250615,A010,EQ0038,L005,3617.34,505.28,12.45,4008,Tarde
EN0009631,20250219,A017,EQ0055,L013,7192.15,946.11,16.6,4083,Día
EN0009632,20250410,A013,EQ0050,L007,3774.46,512.07,9.13,329,Noche
EN0009633,20250425,A010,EQ0038,L005,4256.97,705.86,23.96,694,Noche
EN0009634,20250128,A004,EQ0036,L009,2298.3,228.91,8.15,3323,Tarde
EN0009635,20250128,A010,EQ0028,L005,6458.54,956.56,21.76,2885,Día
EN0009636,20250408,A004,EQ0006,L009,2158.01,333.34,7.09,1881,Noche
EN0009637,20250130,A017,EQ0017,L013,4518.8,521.45,20.83,1037,Día
EN0009638,20250112,A004,EQ0006,L009,9590.45,1204.42,22.03,2344,Día
EN0009639,20250114,A010,EQ0039,L005,9428.49,1234.88,22.66,1294,Noche
EN0009640,20250629,A017,EQ0021,L013,3501.77,509.34,9.33,1172,Día
EN0009641,20250501,A004,EQ0011,L009,3962.97,394.44,13.64,3891,Día
EN0009642,20250616,A017,EQ0030,L013,2140.86,193.63,22.73,3593,Tarde
EN0009643,20250316,A004,EQ0054,L009,3879.82,371.55,10.52,3942,Noche
EN0009644,20250214,A017,EQ0005,L013,6691.88,841.65,21.69,1415,Noche
EN0009645,20250110,A004,EQ0059,L009,5711.67,544.17,12.83,2872,Tarde
EN0009646,20250423,A004,EQ0002,L009,1262.51,166.26,7.0,3254,Tarde
EN0009647,20250612,A004,EQ0057,L009,1686.11,195.55,18.57,2094,Tarde
EN0009648,20250223,A013,EQ0050,L007,1370.33,197.13,10.93,2052,Noche
EN0009649,20250226,A012,EQ0035,L015,4604.5,736.52,10.77,373,Noche
EN0009650,20250624,A004,EQ0057,L009,2678.23,375.43,8.76,2375,Tarde
EN0009651,20250110,A004,EQ0048,L009,1897.39,238.5,12.87,2569,Día
EN0009652,20250422,A017,EQ0030,L013,5941.64,657.82,23.24,2181,Noche
EN0009653,20250506,A017,EQ0008,L013,1132.54,127.97,4.77,142,Noche
EN0009654,20250502,A008,EQ0033,L006,3848.2,473.33,12.68,3562,Día
EN0009655,20250408,A004,EQ0059,L009,3087.42,331.86,12.16,3480,Día
EN0009656,20250517,A004,EQ0006,L009,3729.67,518.47,14.16,218,Día
EN0009657,20250519,A017,EQ0040,L013,2301.67,387.62,11.91,1796,Noche
EN0009658,20250515,A017,EQ0017,L013,2710.46,442.06,10.38,2705,Tarde
EN0009659,20250619,A004,EQ0057,L009,6697.38,1099.41,16.94,326,Tarde
EN0009660,20250326,A004,EQ0004,L009,970.0,110.93,11.44,3229,Noche
EN0009661,20250118,A004,EQ0020,L009,395.86,69.98,4.3,2888,Día
EN0009662,20250217,A017,EQ0008,L013,4401.86,756.25,12.83,3429,Tarde
EN0009663,20250516,A017,EQ0030,L013,3610.82,624.87,7.13,1472,Tarde
EN0009664,20250303,A004,EQ0049,L009,4402.25,430.32,18.94,1971,Noche
EN0009665,20250209,A013,EQ0026,L007,4435.55,442.24,22.46,1714,Día
EN0009666,20250424,A017,EQ0009,L013,3799.51,391.93,23.86,631,Tarde
EN0009667,20250112,A005,EQ0037,L016,5304.3,711.31,12.39,3562,Noche
EN0009668,20250223,A004,EQ0054,L009,5284.4,937.91,22.24,250,Noche
EN0009669,20250610,A017,EQ0017,L013,508.28,78.68,4.33,885,Noche
EN0009670,20250614,A017,EQ0005,L013,4428.77,659.56,23.25,239,Día
EN0009671,20250210,A008,EQ0042,L006,4953.2,725.64,15.92,1743,Día
EN0009672,20250303,A017,EQ0041,L013,5923.1,568.87,18.78,626,Tarde
EN0009673,20250309,A017,EQ0014,L013,3863.63,411.35,12.52,3445,Noche
EN0009674,20250627,A004,EQ0053,L009,7117.54,761.91,22.35,2629,Noche
EN0009675,20250215,A005,EQ0037,L016,2258.21,268.75,13.07,1036,Tarde
EN0009676,20250131,A004,EQ0046,L009,808.11,130.67,7.18,2222,Tarde
EN0009677,20250404,A009,EQ0022,L006,5117.23,517.09,19.04,245,Día
EN0009678,20250624,A004,EQ0006,L009,5670.43,742.94,11.76,393,Tarde
EN0009679,20250624,A004,EQ0048,L009,1707.29,276.07,12.78,3215,Tarde
EN0009680,20250529,A008,EQ0012,L006,5895.44,737.24,22.7,4104,Día
EN0009681,20250427,A004,EQ0019,L009,7654.44,831.57,20.04,1208,Día
EN0009682,20250426,A009,EQ0043,L006,1705.09,168.64,9.14,3531,Tarde
EN0009683,20250314,A005,EQ0029,L016,5869.74,772.62,10.27,623,Día
EN0009684,20250422,A005,EQ0034,L016,9662.99,1460.76,23.33,1671,Noche
EN0009685,20250423,A004,EQ0036,L009,928.76,167.17,10.81,1043,Noche
EN0009686,20250623,A004,EQ0004,L009,4165.14,709.05,12.02,2245,Noche
EN0009687,20250422,A012,EQ0035,L015,6224.67,983.71,13.79,524,Día
EN0009688,20250116,A017,EQ0009,L013,2585.86,455.73,12.73,2996,Tarde
EN0009689,20250127,A005,EQ0044,L016,1452.78,245.52,5.16,2020,Tarde
EN0009690,20250406,A005,EQ0044,L016,9616.67,1076.75,23.02,3344,Tarde
EN0009691,20250518,A004,EQ0011,L009,1052.95,152.72,4.15,1545,Día
EN0009692,20250618,A004,EQ0053,L009,4358.03,478.91,10.62,3747,Noche
EN0009693,20250629,A005,EQ0016,L016,2828.72,326.29,16.73,1330,Día
EN0009694,20250319,A017,EQ0040,L013,2161.28,273.66,14.19,2128,Noche
EN0009695,20250402,A008,EQ0058,L006,1490.66,149.69,12.66,3578,Tarde
EN0009696,20250510,A010,EQ0032,L005,1678.4,230.33,4.6,1815,Día
EN0009697,20250420,A017,EQ0024,L013,1141.06,165.96,13.37,2685,Día
EN0009698,20250317,A004,EQ0036,L009,2987.87,438.83,13.19,645,Día
EN0009699,20250316,A010,EQ0039,L005,4358.38,521.69,4.11,1768,Noche
EN0009700,20250601,A005,EQ0013,L016,7403.6,1249.09,14.92,230,Tarde
EN0009701,20250625,A006,EQ0056,L016,8923.95,1499.44,21.44,2959,Noche
EN0009702,20250110,A009,EQ0043,L006,1182.51,157.69,13.86,637,Noche
EN0009703,20250409,A017,EQ0014,L013,5825.64,1025.7,17.26,418,Día
EN0009704,20250111,A010,EQ0028,L005,5550.92,951.25,21.51,3955,Tarde
EN0009705,20250611,A009,EQ0043,L006,6650.43,903.3,18.53,4150,Noche
EN0009706,20250105,A010,EQ0032,L005,1516.14,243.97,15.86,2449,Tarde
EN0009707,20250402,A008,EQ0042,L006,9094.29,1629.35,23.24,1779,Noche
EN0009708,20250109,A004,EQ0054,L009,9035.76,1285.56,20.5,386,Día
EN0009709,20250629,A004,EQ0019,L009,3744.92,486.34,7.43,3785,Día
EN0009710,20250430,A005,EQ0047,L016,3204.0,485.87,17.72,3652,Día
EN0009711,20250212,A005,EQ0013,L016,3788.28,418.31,14.34,4060,Noche
EN0009712,20250622,A004,EQ0007,L009,787.73,118.91,7.85,2195,Tarde
EN0009713,20250429,A013,EQ0050,L007,2244.6,354.83,10.69,3713,Tarde
EN0009714,20250407,A004,EQ0057,L009,3013.32,349.35,6.78,1058,Día
EN0009715,20250215,A005,EQ0016,L016,1886.55,316.67,5.72,2288,Noche
EN0009716,20250119,A012,EQ0035,L015,6658.09,894.16,18.62,2715,Tarde
EN0009717,20250209,A013,EQ0050,L007,4439.07,612.16,9.36,2785,Tarde
EN0009718,20250112,A010,EQ0032,L005,8616.14,1213.47,23.71,1872,Tarde
EN0009719,20250604,A008,EQ0012,L006,2759.3,315.15,8.92,1965,Noche
EN0009720,20250106,A009,EQ0022,L006,8623.15,1154.98,22.32,699,Tarde
EN0009721,20250214,A004,EQ0052,L009,3761.44,339.81,14.87,2756,Noche
EN0009722,20250310,A012,EQ0045,L015,6342.28,976.56,21.88,2175,Tarde
EN0009723,20250621,A004,EQ0018,L009,3339.61,358.82,10.75,728,Tarde
EN0009724,20250509,A004,EQ0060,L009,5863.35,688.82,21.71,1722,Noche
EN0009725,20250513,A013,EQ0050,L007,2844.34,467.44,15.34,189,Noche
EN0009726,20250130,A005,EQ0034,L016,3350.13,394.29,6.96,3063,Día
EN0009727,20250321,A004,EQ0057,L009,6664.43,1031.4,15.38,296,Día
EN0009728,20250608,A017,EQ0014,L013,11025.79,1130.6,22.9,3485,Noche
EN0009729,20250302,A004,EQ0051,L009,2333.67,362.64,15.5,1475,Tarde
EN0009730,20250208,A009,EQ0022,L006,3739.38,557.84,16.03,1510,Día
EN0009731,20250621,A005,EQ0016,L016,1540.98,197.69,7.33,4142,Noche
EN0009732,20250102,A017,EQ0041,L013,11866.25,2017.0,23.21,329,Día
EN0009733,20250628,A004,EQ0046,L009,1405.31,197.78,11.8,3835,Tarde
EN0009734,20250312,A012,EQ0035,L015,4639.66,557.99,12.72,2040,Noche
EN0009735,20250415,A004,EQ0048,L009,1013.95,136.11,10.92,2284,Tarde
EN0009736,20250311,A013,EQ0050,L007,1088.01,148.56,9.32,426,Noche
EN0009737,20250116,A004,EQ0036,L009,5128.96,529.01,17.45,2040,Noche
EN0009738,20250513,A010,EQ0025,L005,1298.34,167.86,9.97,3033,Noche
EN0009739,20250227,A005,EQ0029,L016,9112.44,941.69,19.0,2674,Noche
EN0009740,20250227,A006,EQ0031,L016,2013.31,223.73,10.47,1677,Día
EN0009741,20250316,A013,EQ0026,L007,10681.09,1107.92,21.71,1624,Tarde
EN0009742,20250219,A010,EQ0015,L005,5689.84,966.43,16.94,3462,Día
EN0009743,20250111,A004,EQ0049,L009,9137.38,1564.41,18.92,4024,Tarde
EN0009744,20250112,A017,EQ0009,L013,4186.8,602.6,17.99,3782,Día
EN0009745,20250105,A009,EQ0043,L006,4833.88,734.92,19.15,1724,Noche
EN0009746,20250627,A004,EQ0004,L009,797.04,121.75,4.74,1260,Tarde
EN0009747,20250507,A005,EQ0047,L016,2002.04,196.57,17.98,1037,Tarde
EN0009748,20250113,A013,EQ0050,L007,954.24,171.73,4.27,3591,Tarde
EN0009749,20250601,A017,EQ0055,L013,8408.1,1257.94,23.58,841,Tarde
EN0009750,20250404,A017,EQ0003,L013,1027.79,175.67,9.51,3702,Noche
EN0009751,20250201,A004,EQ0060,L009,10320.06,1229.11,19.97,3755,Noche
EN0009752,20250330,A017,EQ0055,L013,8583.25,1404.5,22.68,2775,Tarde
EN0009753,20250205,A013,EQ0026,L007,8935.5,856.89,23.81,3550,Día
EN0009754,20250615,A017,EQ0017,L013,3324.65,569.59,10.35,319,Tarde
EN0009755,20250405,A017,EQ0027,L013,3414.99,408.27,9.92,784,Noche
EN0009756,20250208,A004,EQ0059,L009,2603.1,451.22,9.48,783,Tarde
EN0009757,20250212,A017,EQ0041,L013,1596.0,209.63,4.79,3382,Día
EN0009758,20250528,A004,EQ0054,L009,9978.48,1510.75,20.18,1896,Tarde
EN0009759,20250531,A004,EQ0006,L009,4462.79,536.2,11.93,4091,Tarde
EN0009760,20250305,A004,EQ0046,L009,2801.24,493.94,5.77,942,Noche
EN0009761,20250322,A005,EQ0029,L016,3619.77,556.33,5.2,2500,Día
EN0009762,20250525,A017,EQ0030,L013,3934.48,408.52,13.56,1849,Tarde
EN0009763,20250216,A005,EQ0044,L016,3823.83,672.88,20.94,2495,Noche
EN0009764,20250510,A009,EQ0043,L006,3337.09,491.16,9.53,2781,Día
EN0009765,20250209,A004,EQ0048,L009,9692.51,953.83,23.14,2384,Día
EN0009766,20250209,A010,EQ0032,L005,4592.79,597.67,18.11,3031,Tarde
EN0009767,20250627,A005,EQ0013,L016,1238.51,167.82,8.02,3055,Noche
EN0009768,20250216,A004,EQ0018,L009,3124.91,435.19,10.1,2544,Noche
EN0009769,20250531,A004,EQ0036,L009,9379.15,1373.41,21.19,1279,Día
EN0009770,20250323,A008,EQ0058,L006,2571.46,370.29,22.06,2432,Día
EN0009771,20250427,A005,EQ0029,L016,2948.06,524.33,7.35,597,Tarde
EN0009772,20250528,A004,EQ0051,L009,11189.76,1036.11,22.82,605,Día
EN0009773,20250525,A005,EQ0001,L016,2883.67,382.44,6.87,4059,Día
EN0009774,20250510,A005,EQ0001,L016,5445.92,685.5,10.57,303,Día
EN0009775,20250331,A005,EQ0037,L016,7764.1,1026.34,13.47,1653,Tarde
EN0009776,20250207,A017,EQ0027,L013,5147.52,706.11,19.25,1483,Día
EN0009777,20250507,A004,EQ0057,L009,1308.59,170.11,4.71,2247,Tarde
EN0009778,20250402,A004,EQ0059,L009,3603.11,608.09,10.24,3269,Tarde
EN0009779,20250410,A004,EQ0049,L009,5450.64,727.24,19.9,2627,Noche
EN0009780,20250121,A004,EQ0051,L009,4446.52,595.86,21.07,3147,Noche
EN0009781,20250521,A009,EQ0043,L006,6774.01,905.46,16.26,1691,Día
EN0009782,20250508,A004,EQ0018,L009,1490.52,230.73,11.96,2990,Tarde
EN0009783,20250418,A017,EQ0030,L013,8290.29,1320.95,19.97,3817,Día
EN0009784,20250309,A008,EQ0042,L006,1286.93,207.48,5.15,3172,Tarde
EN0009785,20250319,A017,EQ0014,L013,2991.62,416.67,16.77,101,Noche
EN0009786,20250301,A005,EQ0044,L016,6752.68,778.94,11.78,1507,Día
EN0009787,20250420,A004,EQ0059,L009,6529.2,1138.4,17.06,861,Tarde
EN0009788,20250409,A008,EQ0058,L006,6907.52,665.75,21.09,3247,Día
EN0009789,20250621,A017,EQ0055,L013,6988.88,983.01,14.91,941,Noche
EN0009790,20250101,A017,EQ0021,L013,1371.35,214.6,8.13,3742,Tarde
EN0009791,20250220,A005,EQ0034,L016,2170.95,228.45,11.55,3073,Día
EN0009792,20250509,A004,EQ0020,L009,4408.42,401.27,22.7,1715,Noche
EN0009793,20250513,A017,EQ0041,L013,904.36,128.41,9.25,3986,Noche
EN0009794,20250109,A005,EQ0047,L016,427.62,60.24,5.15,4087,Noche
EN0009795,20250404,A004,EQ0059,L009,3057.5,303.15,14.0,2705,Tarde
EN0009796,20250212,A017,EQ0005,L013,3499.33,611.53,7.77,271,Tarde
EN0009797,20250523,A017,EQ0024,L013,5633.13,1001.07,15.58,1526,Día
EN0009798,20250131,A017,EQ0027,L013,4468.44,552.36,11.61,144,Noche
EN0009799,20250504,A012,EQ0035,L015,3338.22,399.36,16.47,2626,Noche
EN0009800,20250315,A017,EQ0021,L013,7460.88,778.56,17.54,1867,Día
EN0009801,20250220,A017,EQ0024,L013,4633.45,544.75,18.44,2269,Tarde
EN0009802,20250122,A004,EQ0020,L009,1317.54,200.17,4.6,765,Noche
EN0009803,20250515,A004,EQ0011,L009,814.63,115.29,9.13,2983,Tarde
EN0009804,20250502,A004,EQ0048,L009,1123.71,181.9,10.1,1698,Día
EN0009805,20250202,A004,EQ0010,L009,5042.28,541.37,22.72,3299,Noche
EN0009806,20250606,A004,EQ0011,L009,10523.0,1892.86,20.71,1168,Noche
EN0009807,20250412,A005,EQ0016,L016,7686.28,1203.79,23.16,3257,Día
EN0009808,20250203,A004,EQ0049,L009,4463.82,692.15,16.03,3734,Tarde
EN0009809,20250301,A017,EQ0041,L013,2377.51,417.12,11.69,3880,Tarde
EN0009810,20250205,A005,EQ0034,L016,1699.46,163.63,6.04,763,Tarde
EN0009811,20250608,A010,EQ0038,L005,1956.04,178.21,20.71,2174,Noche
EN0009812,20250627,A006,EQ0031,L016,8965.59,1158.44,21.75,4022,Tarde
EN0009813,20250607,A010,EQ0038,L005,2666.15,331.45,6.68,2818,Tarde
EN0009814,20250410,A017,EQ0030,L013,2071.69,204.73,6.78,4031,Día
EN0009815,20250630,A017,EQ0027,L013,5388.36,913.82,13.64,4042,Día
EN0009816,20250208,A017,EQ0055,L013,2458.47,301.83,6.44,1253,Día
EN0009817,20250215,A013,EQ0050,L007,9066.53,1022.84,19.89,1771,Noche
EN0009818,20250412,A004,EQ0046,L009,1715.41,182.38,15.98,1107,Día
EN0009819,20250427,A017,EQ0024,L013,4382.36,665.28,12.81,1109,Noche
EN0009820,20250205,A004,EQ0051,L009,5499.16,594.58,15.2,2472,Tarde
EN0009821,20250429,A005,EQ0001,L016,2216.54,248.38,12.81,1568,Día
EN0009822,20250608,A005,EQ0013,L016,4296.44,405.14,20.01,3477,Noche
EN0009823,20250610,A004,EQ0048,L009,4493.84,503.26,23.8,2429,Noche
EN0009824,20250403,A004,EQ0007,L009,7737.46,1240.33,17.03,1504,Tarde
EN0009825,20250220,A017,EQ0003,L013,718.46,108.78,6.55,1516,Día
EN0009826,20250329,A004,EQ0020,L009,2138.59,322.84,20.73,3784,Día
EN0009827,20250225,A017,EQ0023,L013,2105.89,365.01,9.16,3844,Tarde
EN0009828,20250219,A004,EQ0019,L009,1876.32,294.95,6.95,229,Noche
EN0009829,20250623,A005,EQ0044,L016,2260.44,278.38,22.24,937,Tarde
EN0009830,20250430,A005,EQ0013,L016,2980.03,342.0,16.43,3006,Noche
EN0009831,20250414,A004,EQ0036,L009,5038.84,496.04,11.06,3733,Día
EN0009832,20250618,A005,EQ0044,L016,4861.68,779.42,12.95,3158,Noche
EN0009833,20250103,A005,EQ0037,L016,5099.89,597.85,14.14,3878,Día
EN0009834,20250629,A010,EQ0028,L005,6805.43,836.25,17.72,2822,Tarde
EN0009835,20250513,A004,EQ0049,L009,5119.19,796.19,15.6,4047,Día
EN0009836,20250616,A017,EQ0027,L013,3320.73,562.0,12.21,1486,Noche
EN0009837,20250128,A004,EQ0018,L009,924.49,113.19,4.63,4133,Tarde
EN0009838,20250226,A009,EQ0022,L006,1947.73,281.64,15.39,2829,Día
EN0009839,20250324,A010,EQ0032,L005,7605.29,1212.45,22.52,2407,Noche
EN0009840,20250501,A013,EQ0026,L007,3961.15,521.31,7.83,1230,Noche
EN0009841,20250115,A006,EQ0031,L016,7749.57,1105.75,22.11,3899,Noche
EN0009842,20250607,A017,EQ0024,L013,7349.41,701.6,20.58,3664,Tarde
EN0009843,20250114,A008,EQ0058,L006,1626.55,243.09,18.9,2895,Día
EN0009844,20250124,A017,EQ0030,L013,4685.83,788.79,10.18,3181,Noche
EN0009845,20250109,A008,EQ0012,L006,3913.17,556.89,10.02,1827,Noche
EN0009846,20250218,A004,EQ0006,L009,3398.14,412.43,11.0,590,Día
EN0009847,20250116,A017,EQ0003,L013,6623.62,786.4,14.69,147,Noche
EN0009848,20250411,A013,EQ0026,L007,5803.98,812.84,23.03,875,Día
EN0009849,20250405,A017,EQ0008,L013,529.71,80.63,6.12,1920,Día
EN0009850,20250630,A004,EQ0010,L009,621.08,97.82,7.45,2696,Noche
EN0009851,20250501,A006,EQ0056,L016,1155.41,135.41,5.51,599,Día
EN0009852,20250525,A004,EQ0007,L009,3379.17,513.99,7.41,2813,Noche
EN0009853,20250202,A012,EQ0035,L015,1054.9,165.71,6.77,2774,Día
EN0009854,20250210,A004,EQ0011,L009,3585.17,606.27,18.29,2032,Tarde
EN0009855,20250226,A008,EQ0033,L006,6063.49,558.26,18.54,3448,Noche
EN0009856,20250121,A004,EQ0018,L009,7226.45,903.44,18.6,2049,Noche
EN0009857,20250406,A006,EQ0031,L016,3996.83,675.18,12.12,4019,Tarde
EN0009858,20250406,A008,EQ0058,L006,1289.83,188.77,6.89,3178,Noche
EN0009859,20250428,A004,EQ0052,L009,1239.97,206.33,14.88,790,Día
EN0009860,20250427,A004,EQ0010,L009,2727.33,258.66,8.87,1216,Día
EN0009861,20250418,A005,EQ0047,L016,5225.36,637.26,15.9,3920,Día
EN0009862,20250426,A004,EQ0020,L009,7683.76,836.54,18.71,3446,Día
EN0009863,20250305,A010,EQ0032,L005,7329.44,889.65,14.5,922,Noche
EN0009864,20250517,A004,EQ0051,L009,11762.94,1874.95,22.97,2916,Tarde
EN0009865,20250122,A017,EQ0003,L013,8983.99,1168.88,19.51,2713,Día
EN0009866,20250303,A004,EQ0010,L009,2803.08,283.79,16.74,3142,Día
EN0009867,20250402,A017,EQ0017,L013,5139.77,771.28,20.19,2676,Tarde
EN0009868,20250325,A017,EQ0005,L013,2021.32,303.68,11.02,591,Noche
EN0009869,20250307,A017,EQ0030,L013,1012.11,132.87,10.07,2845,Tarde
EN0009870,20250117,A006,EQ0031,L016,2706.87,267.62,17.14,175,Noche
EN0009871,20250406,A004,EQ0036,L009,1850.95,332.67,16.08,2433,Tarde
EN0009872,20250625,A004,EQ0036,L009,2542.23,322.97,17.27,176,Día
EN0009873,20250322,A004,EQ0020,L009,4303.61,614.97,14.62,2759,Tarde
EN0009874,20250422,A012,EQ0045,L015,4419.7,653.99,11.67,2157,Tarde
EN0009875,20250311,A005,EQ0016,L016,6781.78,959.79,10.78,1748,Tarde
EN0009876,20250222,A004,EQ0054,L009,3074.36,483.63,15.65,933,Noche
EN0009877,20250408,A013,EQ0050,L007,3358.99,367.66,13.81,2336,Tarde
EN0009878,20250105,A010,EQ0032,L005,7027.26,1033.88,17.91,4096,Tarde
EN0009879,20250417,A017,EQ0009,L013,1634.72,243.18,5.84,3078,Tarde
EN0009880,20250413,A005,EQ0029,L016,1744.56,231.78,8.65,922,Tarde
EN0009881,20250415,A006,EQ0031,L016,5034.26,773.5,14.18,567,Día
EN0009882,20250123,A004,EQ0002,L009,1789.59,279.11,4.18,3856,Noche
EN0009883,20250309,A017,EQ0040,L013,3412.22,602.43,17.87,3338,Noche
