CostID,DateKey,ProjectID,AreaID,EquipmentID,CostCategory,BudgetAmount,ActualAmount,CommittedAmount,VendorType,_SourceFile,_ExportedAt,_LegacyRowNumber,UnusedERPColumn
CO002182,20250614,PR0054,A001,EQ0004,Servicios,26253.45,20280.73,12086.88,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2182,legacy-cost-center
CO002183,20250310,PR0069,A006,EQ0035,Materiales,20121.19,24286.18,10521.01,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2183,legacy-cost-center
CO002184,20250521,PR0020,A003,EQ0035,Servicios,49180.34,53788.4,49603.6,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2184,legacy-cost-center
CO002185,20250323,PR0032,A003,EQ0013,Mano de obra,32571.56,27811.2,15369.3,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2185,legacy-cost-center
CO002186,20250312,PR0045,A003,EQ0010,Energía,1794.28,1481.63,630.58,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2186,legacy-cost-center
CO002187,20250620,PR0046,A006,EQ0010,Energía,61982.1,71421.9,22105.75,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2187,legacy-cost-center
CO002188,20250214,PR0074,A006,EQ0011,Materiales,37934.3,38025.58,19768.64,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2188,legacy-cost-center
CO002189,20250317,PR0037,A005,EQ0031,Mano de obra,18441.31,24257.75,5706.33,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2189,legacy-cost-center
CO002190,20250324,PR0069,A006,EQ0001,Mano de obra,49860.61,45480.46,33476.8,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2190,legacy-cost-center
CO002191,20250308,PR0025,A003,EQ0006,Energía,4566.69,4332.08,4106.25,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2191,legacy-cost-center
CO002192,20250629,PR0018,A005,EQ0037,Materiales,27078.15,34788.25,26323.83,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2192,legacy-cost-center
CO002193,20250125,PR0077,A001,EQ0025,Contratista,53260.13,65579.23,11647.24,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2193,legacy-cost-center
CO002194,20250623,PR0013,A006,EQ0034,Servicios,25535.04,25290.43,17840.72,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2194,legacy-cost-center
CO002195,20250113,PR0033,A006,EQ0016,Servicios,29937.64,34163.29,8437.55,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2195,legacy-cost-center
CO002196,20250123,PR0015,A001,EQ0008,Servicios,64961.14,55246.18,49804.03,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2196,legacy-cost-center
CO002197,20250110,PR0070,A001,EQ0031,Mano de obra,9521.18,7635.23,5645.7,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2197,legacy-cost-center
CO002198,20250617,PR0056,A003,EQ0037,Mano de obra,56788.47,82902.52,28421.41,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2198,legacy-cost-center
CO002199,20250216,PR0075,A002,EQ0023,Repuestos,54957.72,45625.75,27755.31,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2199,legacy-cost-center
CO002200,20250116,PR0075,A002,EQ0029,Energía,34054.69,40200.01,31780.05,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2200,legacy-cost-center
CO002201,20250607,PR0022,A005,EQ0027,Energía,23158.34,34325.7,17864.17,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2201,legacy-cost-center
CO002202,20250511,PR0021,A002,EQ0011,Repuestos,32156.42,34490.9,13266.12,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2202,legacy-cost-center
CO002203,20250618,PR0010,A003,EQ0014,Repuestos,44086.64,46188.71,30252.6,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2203,legacy-cost-center
CO002204,20250403,PR0050,A002,EQ0027,Repuestos,42192.22,40738.65,33440.6,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2204,legacy-cost-center
CO002205,20250207,PR0008,A006,EQ0023,Mano de obra,17888.75,16964.38,6189.65,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2205,legacy-cost-center
CO002206,20250615,PR0019,A003,EQ0028,Contratista,41553.46,32314.2,26607.14,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2206,legacy-cost-center
CO002207,20250524,PR0012,A006,EQ0030,Materiales,23659.59,21477.26,21643.42,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2207,legacy-cost-center
CO002208,20250207,PR0008,A006,EQ0029,Contratista,44865.97,48276.79,24818.96,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2208,legacy-cost-center
CO002209,20250422,PR0038,A006,EQ0017,Servicios,48871.41,53387.9,27708.31,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2209,legacy-cost-center
CO002210,20250204,PR0039,A001,EQ0018,Energía,55830.92,61225.98,54642.76,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2210,legacy-cost-center
CO002211,20250408,PR0030,A004,EQ0035,Materiales,10959.71,11693.96,10073.34,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2211,legacy-cost-center
CO002212,20250208,PR0072,A001,EQ0028,Repuestos,20085.51,17885.84,10395.3,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2212,legacy-cost-center
CO002213,20250422,PR0029,A005,EQ0012,Materiales,69963.37,82224.34,44775.96,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2213,legacy-cost-center
CO002214,20250302,PR0071,A002,EQ0039,Mano de obra,6296.84,6623.68,3561.14,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2214,legacy-cost-center
CO002215,20250524,PR0070,A001,EQ0028,Servicios,4406.41,4694.47,3596.36,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2215,legacy-cost-center
CO002216,20250405,PR0012,A006,EQ0007,Servicios,59834.61,63668.79,28178.54,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2216,legacy-cost-center
CO002217,20250316,PR0073,A002,EQ0022,Servicios,12639.56,12116.67,2734.01,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2217,legacy-cost-center
CO002218,20250501,PR0021,A002,EQ0040,Materiales,23030.78,24350.44,9753.39,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2218,legacy-cost-center
CO002219,20250327,PR0005,A002,EQ0035,Materiales,29367.75,33471.53,26412.29,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2219,legacy-cost-center
CO002220,20250503,PR0017,A003,EQ0029,Servicios,24893.07,19388.55,17193.6,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2220,legacy-cost-center
CO002221,20250213,PR0026,A001,EQ0022,Contratista,31148.85,35865.07,9480.43,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2221,legacy-cost-center
CO002222,20250320,PR0048,A006,EQ0031,Repuestos,6403.57,5963.3,3760.98,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2222,legacy-cost-center
CO002223,20250326,PR0077,A001,EQ0010,Mano de obra,31892.87,25366.55,14135.44,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2223,legacy-cost-center
CO002224,20250309,PR0029,A005,EQ0009,Materiales,11260.74,14520.28,5766.3,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2224,legacy-cost-center
CO002225,20250314,PR0067,A002,EQ0016,Contratista,1680.99,1679.0,755.84,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2225,legacy-cost-center
CO002226,20250304,PR0055,A002,EQ0003,Servicios,64063.23,69149.46,16138.98,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2226,legacy-cost-center
CO002227,20250405,PR0010,A003,EQ0038,Servicios,59696.57,55091.11,43644.8,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2227,legacy-cost-center
CO002228,20250610,PR0036,A002,EQ0023,Servicios,15639.18,14815.14,13279.99,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2228,legacy-cost-center
CO002229,20250628,PR0049,A006,EQ0003,Servicios,18136.3,18017.16,15246.58,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2229,legacy-cost-center
CO002230,20250507,PR0050,A002,EQ0029,Energía,67361.46,62038.61,30814.7,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2230,legacy-cost-center
CO002231,20250327,PR0049,A006,EQ0030,Materiales,52821.94,51252.4,26919.35,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2231,legacy-cost-center
CO002232,20250628,PR0057,A002,EQ0039,Energía,12468.42,10792.57,12077.67,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2232,legacy-cost-center
CO002233,20250415,PR0038,A006,EQ0027,Materiales,28717.52,26847.53,12938.27,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2233,legacy-cost-center
CO002234,20250426,PR0038,A006,EQ0017,Energía,9839.18,12258.86,3159.47,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2234,legacy-cost-center
CO002235,20250529,PR0009,A004,EQ0016,Repuestos,12506.55,11580.97,11306.65,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2235,legacy-cost-center
CO002236,20250501,PR0045,A003,EQ0014,Servicios,22854.83,25371.46,18464.99,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2236,legacy-cost-center
CO002237,20250613,PR0009,A004,EQ0039,Repuestos,5711.51,7465.92,1913.24,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2237,legacy-cost-center
CO002238,20250429,PR0019,A003,EQ0003,Energía,57500.3,58708.36,20743.27,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2238,legacy-cost-center
CO002239,20250622,PR0034,A003,EQ0010,Mano de obra,61025.53,75511.4,62926.42,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2239,legacy-cost-center
CO002240,20250314,PR0048,A006,EQ0013,Contratista,21524.32,24694.45,9967.43,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2240,legacy-cost-center
CO002241,20250521,PR0011,A005,EQ0014,Repuestos,31019.0,42785.82,18323.81,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2241,legacy-cost-center
CO002242,20250322,PR0075,A002,EQ0021,Repuestos,42183.88,46734.84,10751.64,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2242,legacy-cost-center
CO002243,20250106,PR0080,A006,EQ0010,Contratista,45115.08,53998.81,14975.36,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2243,legacy-cost-center
CO002244,20250411,PR0014,A005,EQ0009,Energía,33663.18,51199.55,18191.52,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2244,legacy-cost-center
CO002245,20250210,PR0062,A006,EQ0034,Contratista,58353.88,60300.23,60379.13,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2245,legacy-cost-center
CO002246,20250504,PR0018,A005,EQ0037,Repuestos,48273.87,74300.2,13101.51,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2246,legacy-cost-center
CO002247,20250420,PR0048,A006,EQ0029,Energía,12150.17,11389.82,10581.74,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2247,legacy-cost-center
CO002248,20250610,PR0050,A002,EQ0018,Repuestos,20001.44,23747.09,13167.67,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2248,legacy-cost-center
CO002249,20250604,PR0025,A003,EQ0017,Mano de obra,38732.6,39991.06,25812.28,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2249,legacy-cost-center
CO002250,20250414,PR0029,A005,EQ0007,Contratista,54019.78,80006.8,26509.86,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2250,legacy-cost-center
CO002251,20250323,PR0045,A003,EQ0002,Materiales,35062.44,33497.31,13683.77,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2251,legacy-cost-center
CO002252,20250317,PR0049,A006,EQ0019,Materiales,63077.73,65419.81,44973.1,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2252,legacy-cost-center
CO002253,20250405,PR0072,A001,EQ0013,Materiales,21568.88,20891.69,17722.85,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2253,legacy-cost-center
CO002254,20250206,PR0038,A006,EQ0012,Mano de obra,67751.29,62654.08,33901.12,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2254,legacy-cost-center
CO002255,20250301,PR0072,A001,EQ0019,Repuestos,62788.83,48117.37,19613.81,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2255,legacy-cost-center
CO002256,20250307,PR0051,A002,EQ0010,Contratista,49184.44,56802.98,37599.7,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2256,legacy-cost-center
CO002257,20250403,PR0033,A006,EQ0023,Contratista,33797.57,44543.41,29636.83,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2257,legacy-cost-center
CO002258,20250620,PR0015,A001,EQ0011,Contratista,11707.46,12168.29,11284.94,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2258,legacy-cost-center
CO002259,20250219,PR0018,A005,EQ0014,Repuestos,34133.91,40111.25,11199.36,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2259,legacy-cost-center
CO002260,20250307,PR0020,A003,EQ0022,Repuestos,29465.96,26308.82,30351.96,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2260,legacy-cost-center
CO002261,20250408,PR0015,A001,EQ0023,Servicios,49361.18,33194.53,15404.49,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2261,legacy-cost-center
CO002262,20250316,PR0030,A004,EQ0022,Contratista,54011.31,57057.58,29677.25,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2262,legacy-cost-center
CO002263,20250225,PR0051,A002,EQ0024,Contratista,19179.62,20830.99,17404.25,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2263,legacy-cost-center
CO002264,20250622,PR0001,A003,EQ0015,Energía,34424.15,37749.88,16825.37,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2264,legacy-cost-center
CO002265,20250227,PR0076,A001,EQ0035,Mano de obra,56776.72,50666.23,37446.28,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2265,legacy-cost-center
CO002266,20250203,PR0034,A003,EQ0013,Mano de obra,25841.23,31361.97,5513.19,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2266,legacy-cost-center
CO002267,20250328,PR0078,A004,EQ0023,Servicios,56213.46,69672.47,15322.98,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2267,legacy-cost-center
CO002268,20250222,PR0065,A006,EQ0003,Contratista,7150.31,7178.58,5824.44,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2268,legacy-cost-center
CO002269,20250620,PR0079,A001,EQ0014,Mano de obra,18520.3,21530.0,4216.95,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2269,legacy-cost-center
CO002270,20250308,PR0075,A002,EQ0005,Materiales,60061.33,55722.77,30176.94,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2270,legacy-cost-center
CO002271,20250502,PR0007,A001,EQ0034,Servicios,39602.72,43572.71,41610.82,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2271,legacy-cost-center
CO002272,20250413,PR0004,A001,EQ0032,Contratista,8308.67,6664.77,6735.06,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2272,legacy-cost-center
CO002273,20250417,PR0079,A001,EQ0027,Contratista,53371.95,44581.56,41226.82,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2273,legacy-cost-center
CO002274,20250425,PR0038,A006,EQ0032,Energía,47193.65,36042.95,40812.69,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2274,legacy-cost-center
CO002275,20250202,PR0074,A006,EQ0021,Mano de obra,55679.88,63196.47,40106.1,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2275,legacy-cost-center
CO002276,20250601,PR0014,A005,EQ0008,Materiales,59463.27,69125.32,29357.33,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2276,legacy-cost-center
CO002277,20250108,PR0067,A002,EQ0007,Mano de obra,52585.7,58343.76,25644.09,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2277,legacy-cost-center
CO002278,20250222,PR0030,A004,EQ0016,Repuestos,39433.18,34643.72,20916.74,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2278,legacy-cost-center
CO002279,20250610,PR0031,A003,EQ0021,Contratista,8139.7,9816.47,8925.83,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2279,legacy-cost-center
CO002280,20250630,PR0070,A001,EQ0008,Repuestos,24732.34,24866.99,17702.36,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2280,legacy-cost-center
CO002281,20250323,PR0075,A002,EQ0027,Materiales,52269.45,49906.71,44785.4,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2281,legacy-cost-center
CO002282,20250217,PR0003,A006,EQ0040,Materiales,25129.19,15317.17,13049.05,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2282,legacy-cost-center
CO002283,20250309,PR0032,A003,EQ0019,Materiales,2714.04,2824.09,569.42,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2283,legacy-cost-center
CO002284,20250314,PR0015,A001,EQ0012,Mano de obra,45433.26,38341.73,39526.4,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2284,legacy-cost-center
CO002285,20250208,PR0008,A006,EQ0027,Energía,28051.74,33891.12,14533.46,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2285,legacy-cost-center
CO002286,20250330,PR0026,A001,EQ0005,Contratista,17032.68,20956.34,16423.27,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2286,legacy-cost-center
CO002287,20250508,PR0077,A001,EQ0013,Contratista,1578.52,1784.19,1019.94,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,2287,legacy-cost-center
CO002288,20250303,PR0058,A006,EQ0013,Repuestos,30977.57,34832.77,10737.84,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2288,legacy-cost-center
CO002289,20250613,PR0001,A003,EQ0026,Contratista,69513.87,75934.8,60880.68,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2289,legacy-cost-center
CO002290,20250610,PR0004,A001,EQ0026,Materiales,65874.73,66793.24,24780.88,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2290,legacy-cost-center
CO002291,20250610,PR0008,A006,EQ0007,Repuestos,45477.93,31316.2,33613.06,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2291,legacy-cost-center
CO002292,20250618,PR0001,A003,EQ0020,Materiales,31065.09,24626.5,32598.88,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2292,legacy-cost-center
CO002293,20250624,PR0020,A003,EQ0034,Materiales,60168.32,56180.55,22662.51,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2293,legacy-cost-center
CO002294,20250421,PR0068,A004,EQ0030,Contratista,28107.36,24801.06,21625.72,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2294,legacy-cost-center
CO002295,20250619,PR0029,A005,EQ0040,Materiales,45173.0,55452.67,45512.3,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,2295,legacy-cost-center
CO002296,20250126,PR0055,A002,EQ0030,Repuestos,3362.72,2522.03,2741.68,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,2296,legacy-cost-center
CO002297,20250101,PR0013,A006,EQ0027,Contratista,68832.74,75394.7,16599.46,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,2297,legacy-cost-center
