SLAID,WorkOrderID,ClientID,ServiceID,AreaID,PriorityID,CreatedDateKey,CommittedDateKey,ResolvedDateKey,TargetHours,ActualHours,SLAMetFlag,BreachHours
SLA003415,WO001582,C007,SV11,A006,P2,20240417,20240418,20240418,24,15.36,True,0.0
SLA003416,WO002293,C011,SV10,A013,P2,20240113,20240114,20240114,24,19.56,True,0.0
SLA003417,WO000082,C002,SV3,A005,P2,20241107,20241108,20241109,24,34.99,False,10.99
SLA003418,WO002721,C015,SV6,A005,P4,20241011,20241016,20241022,120,245.96,False,125.96
SLA003419,WO001488,C001,SV9,A004,P4,20241118,20241123,20241122,120,92.84,True,0.0
SLA003420,WO002475,C006,SV2,A004,P3,20241218,20241221,20241224,72,122.95,False,50.95
SLA003421,WO000933,C013,SV9,A009,P3,20240213,20240216,20240216,72,54.56,True,0.0
SLA003422,WO001473,C015,SV5,A017,P4,20240923,20240928,20240928,120,96.37,True,0.0
SLA003423,WO004224,C016,SV8,A017,P3,20240213,20240216,20240216,72,56.89,True,0.0
SLA003424,WO003069,C011,SV8,A013,P3,20240905,20240908,20240909,72,73.21,False,1.21
SLA003425,WO000635,C012,SV7,A017,P2,20240926,20240927,20240928,24,44.34,False,20.34
SLA003426,WO002255,C012,SV7,A005,P4,20240325,20240330,20240331,120,136.34,False,16.34
SLA003427,WO000617,C018,SV9,A012,P3,20241201,20241204,20241206,72,114.5,False,42.5
SLA003428,WO002490,C017,SV4,A017,P3,20240416,20240419,20240418,72,42.81,True,0.0
SLA003429,WO002176,C009,SV8,A013,P2,20240515,20240516,20240516,24,20.13,True,0.0
SLA003430,WO003486,C019,SV3,A010,P2,20240626,20240627,20240627,24,11.69,True,0.0
SLA003431,WO003232,C006,SV12,A010,P2,20240627,20240628,20240628,24,5.51,True,0.0
SLA003432,WO003494,C007,SV9,A004,P3,20240224,20240227,20240228,72,79.54,False,7.54
SLA003433,WO002717,C003,SV2,A013,P4,20240503,20240508,20240508,120,117.53,True,0.0
SLA003434,WO004496,C016,SV4,A008,P3,20240921,20240924,20240926,72,100.1,False,28.1
SLA003435,WO000015,C012,SV9,A017,P3,20240422,20240425,20240424,72,30.86,True,0.0
SLA003436,WO003161,C012,SV4,A009,P2,20240118,20240119,20240119,24,9.1,True,0.0
SLA003437,WO002918,C016,SV6,A004,P2,20240218,20240219,20240219,24,8.09,True,0.0
SLA003438,WO001328,C006,SV10,A004,P4,20240212,20240217,20240222,120,236.63,False,116.63
SLA003439,WO003259,C005,SV3,A004,P2,20240126,20240127,20240127,24,13.31,True,0.0
SLA003440,WO004063,C013,SV3,A017,P2,20241228,20241229,20241230,24,31.39,False,7.39
SLA003441,WO000027,C001,SV11,A008,P2,20240831,20240901,20240901,24,9.72,True,0.0
SLA003442,WO002511,C014,SV12,A005,P1,20241022,20241022,20241023,8,7.21,True,0.0
SLA003443,WO000380,C005,SV8,A005,P2,20240314,20240315,20240318,24,80.25,False,56.25
SLA003444,WO004309,C017,SV8,A005,P2,20240129,20240130,20240130,24,21.49,True,0.0
SLA003445,WO004984,C005,SV1,A004,P4,20240719,20240724,20240722,120,55.87,True,0.0
SLA003446,WO001113,C009,SV6,A008,P3,20240908,20240911,20240915,72,165.88,False,93.88
SLA003447,WO003537,C014,SV5,A004,P1,20240716,20240716,20240717,8,6.31,True,0.0
SLA003448,WO004975,C017,SV8,A004,P2,20240824,20240825,20240825,24,12.02,True,0.0
SLA003449,WO003360,C018,SV11,A004,P1,20240415,20240415,20240416,8,6.01,True,0.0
SLA003450,WO004559,C005,SV12,A017,P2,20240831,20240901,20240902,24,34.62,False,10.62
SLA003451,WO003000,C018,SV4,A004,P1,20240507,20240507,20240508,8,8.01,False,0.01
SLA003452,WO000670,C010,SV8,A005,P2,20241113,20241114,20241114,24,19.51,True,0.0
SLA003453,WO002286,C009,SV10,A005,P2,20240104,20240105,20240106,24,26.91,False,2.91
SLA003454,WO003644,C013,SV11,A005,P3,20240805,20240808,20240808,72,65.56,True,0.0
SLA003455,WO000768,C020,SV3,A004,P3,20240501,20240504,20240505,72,86.27,False,14.27
SLA003456,WO004466,C012,SV12,A006,P3,20241028,20241031,20241102,72,116.22,False,44.22
SLA003457,WO004384,C007,SV6,A004,P1,20240316,20240316,20240317,8,5.47,True,0.0
SLA003458,WO002051,C001,SV11,A013,P2,20241203,20241204,20241204,24,21.05,True,0.0
SLA003459,WO000135,C018,SV8,A004,P3,20240813,20240816,20240818,72,110.75,False,38.75
SLA003460,WO000732,C008,SV10,A008,P2,20240327,20240328,20240328,24,16.03,True,0.0
SLA003461,WO001295,C017,SV10,A017,P2,20240809,20240810,20240810,24,21.76,True,0.0
SLA003462,WO001477,C007,SV4,A006,P2,20240424,20240425,20240425,24,13.89,True,0.0
SLA003463,WO003080,C003,SV1,A004,P3,20240209,20240212,20240211,72,36.78,True,0.0
SLA003464,WO000524,C020,SV7,A004,P2,20240811,20240812,20240812,24,20.34,True,0.0
SLA003465,WO002742,C002,SV11,A017,P3,20241105,20241108,20241106,72,19.38,True,0.0
SLA003466,WO003409,C020,SV3,A004,P3,20240317,20240320,20240320,72,54.13,True,0.0
SLA003467,WO003890,C005,SV10,A004,P3,20241004,20241007,20241008,72,79.63,False,7.63
SLA003468,WO003653,C008,SV5,A004,P3,20240828,20240831,20240830,72,42.12,True,0.0
SLA003469,WO000326,C004,SV1,A017,P2,20240619,20240620,20240620,24,14.29,True,0.0
SLA003470,WO000910,C016,SV11,A004,P3,20240728,20240731,20240731,72,61.37,True,0.0
SLA003471,WO004742,C002,SV7,A010,P2,20241208,20241209,20241210,24,37.62,False,13.62
SLA003472,WO004159,C012,SV1,A017,P2,20240416,20240417,20240418,24,25.54,False,1.54
SLA003473,WO000064,C020,SV3,A010,P2,20241016,20241017,20241018,24,26.32,False,2.32
SLA003474,WO000609,C008,SV10,A009,P4,20240318,20240323,20240325,120,166.16,False,46.16
SLA003475,WO001839,C004,SV4,A004,P3,20240806,20240809,20240809,72,69.23,True,0.0
SLA003476,WO001444,C016,SV3,A017,P1,20241102,20241102,20241103,8,3.56,True,0.0
SLA003477,WO004788,C013,SV10,A012,P2,20240808,20240809,20240810,24,25.2,False,1.2
SLA003478,WO001095,C020,SV5,A017,P2,20241230,20241231,20241231,24,12.05,True,0.0
SLA003479,WO004186,C009,SV3,A005,P4,20240708,20240713,20240716,120,189.75,False,69.75
SLA003480,WO004206,C008,SV8,A017,P4,20240129,20240203,20240201,120,58.97,True,0.0
SLA003481,WO001299,C007,SV12,A017,P1,20240325,20240325,20240326,8,16.16,False,8.16
SLA003482,WO000691,C004,SV3,A017,P4,20241231,20250105,20241231,120,135.45,False,15.45
SLA003483,WO001384,C011,SV11,A004,P2,20240426,20240427,20240428,24,25.59,False,1.59
SLA003484,WO001990,C020,SV7,A004,P1,20240409,20240409,20240410,8,8.04,False,0.04
SLA003485,WO002529,C014,SV2,A010,P3,20240526,20240529,20240527,72,15.93,True,0.0
SLA003486,WO000312,C015,SV12,A012,P3,20241109,20241112,20241113,72,85.48,False,13.48
SLA003487,WO001511,C015,SV9,A017,P3,20241225,20241228,20241229,72,90.81,False,18.81
SLA003488,WO001515,C005,SV3,A004,P3,20240226,20240229,20240301,72,81.42,False,9.42
SLA003489,WO001898,C016,SV8,A004,P3,20240115,20240118,20240117,72,38.96,True,0.0
SLA003490,WO000333,C001,SV9,A017,P1,20240623,20240623,20240624,8,7.39,True,0.0
SLA003491,WO002498,C009,SV10,A005,P2,20240120,20240121,20240122,24,36.93,False,12.93
SLA003492,WO002256,C014,SV2,A017,P3,20241107,20241110,20241113,72,130.89,False,58.89
SLA003493,WO004242,C004,SV2,A008,P3,20240713,20240716,20240716,72,63.78,True,0.0
SLA003494,WO001249,C013,SV7,A017,P2,20240812,20240813,20240813,24,10.47,True,0.0
SLA003495,WO002285,C002,SV6,A017,P2,20240729,20240730,20240730,24,21.49,True,0.0
SLA003496,WO004172,C005,SV6,A004,P3,20240214,20240217,20240217,72,51.58,True,0.0
SLA003497,WO001242,C016,SV8,A010,P1,20240505,20240505,20240506,8,7.23,True,0.0
SLA003498,WO003731,C013,SV10,A017,P3,20240125,20240128,20240128,72,71.9,True,0.0
SLA003499,WO001275,C020,SV11,A017,P1,20241001,20241001,20241002,8,6.87,True,0.0
SLA003500,WO004536,C004,SV12,A009,P4,20240816,20240821,20240822,120,131.18,False,11.18
SLA003501,WO001899,C017,SV11,A017,P4,20240708,20240713,20240712,120,80.74,True,0.0
SLA003502,WO004499,C009,SV2,A005,P3,20241130,20241203,20241206,72,134.08,False,62.08
SLA003503,WO000612,C016,SV11,A010,P1,20240531,20240531,20240601,8,6.15,True,0.0
SLA003504,WO003286,C007,SV1,A005,P3,20240810,20240813,20240814,72,89.09,False,17.09
SLA003505,WO001171,C016,SV11,A008,P3,20240514,20240517,20240517,72,65.43,True,0.0
SLA003506,WO001787,C018,SV9,A004,P2,20241106,20241107,20241107,24,12.43,True,0.0
SLA003507,WO001012,C015,SV11,A017,P3,20241110,20241113,20241112,72,24.66,True,0.0
SLA003508,WO002433,C006,SV4,A017,P4,20240807,20240812,20240809,120,42.79,True,0.0
SLA003509,WO003040,C018,SV10,A017,P2,20240521,20240522,20240523,24,33.32,False,9.32
SLA003510,WO001885,C006,SV9,A008,P1,20240103,20240103,20240104,8,7.22,True,0.0
SLA003511,WO003706,C003,SV8,A008,P3,20240229,20240303,20240302,72,44.06,True,0.0
SLA003512,WO000850,C016,SV4,A004,P2,20240721,20240722,20240722,24,12.63,True,0.0
SLA003513,WO000649,C005,SV10,A004,P3,20241015,20241018,20241018,72,70.34,True,0.0
SLA003514,WO004519,C001,SV4,A004,P3,20240225,20240228,20240229,72,83.71,False,11.71
SLA003515,WO002393,C002,SV4,A017,P2,20241028,20241029,20241029,24,15.59,True,0.0
SLA003516,WO002485,C015,SV11,A006,P3,20240717,20240720,20240723,72,126.32,False,54.32
SLA003517,WO000480,C001,SV9,A004,P3,20240621,20240624,20240623,72,32.95,True,0.0
SLA003518,WO003256,C001,SV3,A017,P3,20240126,20240129,20240128,72,36.26,True,0.0
SLA003519,WO002938,C020,SV11,A010,P1,20240417,20240417,20240418,8,12.28,False,4.28
SLA003520,WO001620,C002,SV6,A008,P3,20240826,20240829,20240829,72,68.6,True,0.0
SLA003521,WO001762,C014,SV8,A005,P3,20240928,20241001,20241010,72,269.67,False,197.67
SLA003522,WO004362,C010,SV7,A004,P3,20240123,20240126,20240124,72,22.56,True,0.0
SLA003523,WO001957,C007,SV1,A005,P3,20240223,20240226,20240227,72,85.18,False,13.18
SLA003524,WO004567,C020,SV2,A012,P2,20240618,20240619,20240619,24,11.83,True,0.0
SLA003525,WO001695,C007,SV7,A010,P2,20240426,20240427,20240427,24,15.68,True,0.0
SLA003526,WO003600,C004,SV10,A005,P4,20241031,20241105,20241106,120,128.63,False,8.63
SLA003527,WO004194,C008,SV5,A017,P1,20240723,20240723,20240724,8,12.19,False,4.19
SLA003528,WO002637,C007,SV5,A013,P3,20241031,20241103,20241102,72,37.69,True,0.0
SLA003529,WO004053,C016,SV8,A008,P4,20240405,20240410,20240412,120,160.57,False,40.57
SLA003530,WO001335,C014,SV10,A010,P2,20241213,20241214,20241214,24,11.62,True,0.0
SLA003531,WO003793,C002,SV5,A008,P3,20240602,20240605,20240604,72,26.85,True,0.0
SLA003532,WO001163,C018,SV9,A017,P3,20240125,20240128,20240127,72,39.05,True,0.0
SLA003533,WO001761,C018,SV5,A010,P1,20240405,20240405,20240406,8,15.92,False,7.92
SLA003534,WO000307,C010,SV8,A010,P4,20240513,20240518,20240515,120,43.62,True,0.0
SLA003535,WO001020,C008,SV9,A004,P3,20240228,20240302,20240302,72,58.98,True,0.0
SLA003536,WO000324,C010,SV12,A008,P3,20240904,20240907,20240907,72,52.37,True,0.0
SLA003537,WO000984,C011,SV11,A017,P3,20240805,20240808,20240807,72,28.19,True,0.0
SLA003538,WO004046,C007,SV11,A013,P2,20240727,20240728,20240728,24,20.78,True,0.0
SLA003539,WO001097,C009,SV5,A005,P4,20240725,20240730,20240729,120,78.63,True,0.0
SLA003540,WO002731,C008,SV12,A013,P1,20240401,20240401,20240402,8,17.05,False,9.05
SLA003541,WO004328,C020,SV2,A004,P2,20241226,20241227,20241227,24,8.48,True,0.0
SLA003542,WO003241,C003,SV7,A017,P1,20240128,20240128,20240129,8,9.5,False,1.5
SLA003543,WO002884,C002,SV9,A009,P4,20240708,20240713,20240713,120,105.17,True,0.0
SLA003544,WO001070,C003,SV8,A017,P2,20240501,20240502,20240502,24,17.34,True,0.0
SLA003545,WO004064,C004,SV9,A004,P4,20241113,20241118,20241116,120,69.03,True,0.0
SLA003546,WO003070,C015,SV12,A017,P2,20240514,20240515,20240515,24,17.01,True,0.0
SLA003547,WO001935,C008,SV7,A004,P1,20240615,20240615,20240616,8,7.7,True,0.0
SLA003548,WO004982,C010,SV11,A004,P1,20240629,20240629,20240701,8,24.94,False,16.94
SLA003549,WO002583,C017,SV1,A012,P2,20241112,20241113,20241114,24,40.17,False,16.17
SLA003550,WO002108,C016,SV4,A005,P1,20241116,20241116,20241117,8,3.82,True,0.0
SLA003551,WO004431,C019,SV6,A012,P2,20241016,20241017,20241017,24,22.54,True,0.0
SLA003552,WO003841,C013,SV2,A006,P3,20240412,20240415,20240417,72,102.83,False,30.83
SLA003553,WO004086,C016,SV12,A013,P3,20240228,20240302,20240302,72,51.41,True,0.0
SLA003554,WO004552,C001,SV3,A017,P2,20240113,20240114,20240114,24,19.46,True,0.0
SLA003555,WO003411,C007,SV4,A017,P3,20240719,20240722,20240721,72,45.88,True,0.0
SLA003556,WO002303,C011,SV2,A017,P3,20240415,20240418,20240418,72,71.51,True,0.0
SLA003557,WO002586,C019,SV10,A009,P4,20241124,20241129,20241130,120,123.1,False,3.1
SLA003558,WO003964,C011,SV11,A017,P4,20240209,20240214,20240212,120,68.56,True,0.0
SLA003559,WO000472,C015,SV10,A004,P2,20240414,20240415,20240415,24,15.41,True,0.0
SLA003560,WO000668,C003,SV8,A017,P3,20241219,20241222,20241221,72,46.5,True,0.0
SLA003561,WO003703,C016,SV4,A017,P1,20241104,20241104,20241105,8,3.51,True,0.0
SLA003562,WO001919,C020,SV7,A017,P3,20241124,20241127,20241127,72,59.73,True,0.0
SLA003563,WO002660,C008,SV2,A008,P4,20241230,20250104,20241231,120,112.19,True,0.0
SLA003564,WO001417,C016,SV8,A004,P3,20240129,20240201,20240131,72,25.61,True,0.0
SLA003565,WO002361,C005,SV9,A004,P3,20240922,20240925,20240925,72,54.45,True,0.0
SLA003566,WO001499,C018,SV11,A010,P3,20241229,20250101,20241231,72,53.24,True,0.0
SLA003567,WO003512,C014,SV7,A013,P1,20240524,20240524,20240525,8,4.01,True,0.0
SLA003568,WO001828,C012,SV1,A004,P4,20241119,20241124,20241121,120,39.37,True,0.0
SLA003569,WO000323,C012,SV9,A004,P2,20240127,20240128,20240128,24,8.02,True,0.0
SLA003570,WO003800,C017,SV7,A004,P2,20241009,20241010,20241010,24,7.47,True,0.0
SLA003571,WO003442,C006,SV4,A017,P3,20240604,20240607,20240608,72,79.22,False,7.22
SLA003572,WO002727,C004,SV5,A017,P3,20240628,20240701,20240701,72,67.61,True,0.0
SLA003573,WO004271,C013,SV9,A009,P3,20240725,20240728,20240727,72,35.67,True,0.0
SLA003574,WO001460,C018,SV8,A005,P3,20240828,20240831,20240831,72,70.27,True,0.0
SLA003575,WO004618,C019,SV11,A004,P2,20240330,20240331,20240331,24,11.56,True,0.0
SLA003576,WO003176,C019,SV11,A017,P1,20240321,20240321,20240322,8,16.03,False,8.03
SLA003577,WO004009,C004,SV9,A004,P4,20241226,20241231,20241230,120,87.09,True,0.0
SLA003578,WO004076,C001,SV11,A017,P1,20240108,20240108,20240109,8,7.62,True,0.0
SLA003579,WO001124,C005,SV9,A017,P4,20240315,20240320,20240320,120,107.88,True,0.0
SLA003580,WO004756,C013,SV7,A006,P3,20240814,20240817,20240817,72,48.45,True,0.0
SLA003581,WO003614,C009,SV9,A004,P3,20240210,20240213,20240213,72,60.5,True,0.0
SLA003582,WO001804,C002,SV11,A005,P1,20240828,20240828,20240829,8,15.49,False,7.49
SLA003583,WO000582,C008,SV5,A017,P2,20240323,20240324,20240324,24,21.35,True,0.0
SLA003584,WO002754,C013,SV6,A006,P2,20240331,20240401,20240403,24,52.92,False,28.92
SLA003585,WO001186,C002,SV7,A004,P3,20240525,20240528,20240528,72,60.04,True,0.0
SLA003586,WO004474,C018,SV7,A004,P1,20241120,20241120,20241121,8,10.05,False,2.05
SLA003587,WO001611,C009,SV6,A010,P2,20241230,20241231,20241231,24,17.0,True,0.0
SLA003588,WO001501,C004,SV6,A005,P1,20240910,20240910,20240911,8,11.16,False,3.16
SLA003589,WO000306,C008,SV8,A017,P2,20240826,20240827,20240827,24,17.56,True,0.0
SLA003590,WO004704,C010,SV1,A017,P2,20240629,20240630,20240630,24,11.15,True,0.0
SLA003591,WO001876,C016,SV9,A004,P3,20240615,20240618,20240618,72,52.89,True,0.0
SLA003592,WO000140,C002,SV11,A008,P2,20240201,20240202,20240202,24,19.37,True,0.0
SLA003593,WO004197,C010,SV7,A017,P1,20241211,20241211,20241212,8,8.43,False,0.43
SLA003594,WO002916,C014,SV2,A017,P1,20240416,20240416,20240417,8,6.5,True,0.0
SLA003595,WO002936,C017,SV4,A017,P3,20241113,20241116,20241115,72,32.22,True,0.0
SLA003596,WO001415,C003,SV10,A010,P4,20240422,20240427,20240430,120,170.28,False,50.28
SLA003597,WO003617,C003,SV2,A004,P3,20240918,20240921,20240920,72,37.49,True,0.0
SLA003598,WO001831,C020,SV2,A006,P1,20240327,20240327,20240328,8,2.92,True,0.0
SLA003599,WO002961,C019,SV3,A008,P3,20240822,20240825,20240823,72,23.56,True,0.0
SLA003600,WO003447,C007,SV3,A005,P2,20241013,20241014,20241014,24,20.69,True,0.0
SLA003601,WO003257,C010,SV11,A017,P2,20240209,20240210,20240210,24,21.55,True,0.0
SLA003602,WO000207,C004,SV10,A017,P4,20240506,20240511,20240508,120,38.0,True,0.0
SLA003603,WO004336,C016,SV8,A013,P4,20240330,20240404,20240402,120,65.67,True,0.0
SLA003604,WO003355,C020,SV4,A010,P3,20241212,20241215,20241217,72,105.76,False,33.76
SLA003605,WO003317,C011,SV11,A017,P2,20241208,20241209,20241209,24,7.37,True,0.0
SLA003606,WO002202,C013,SV8,A005,P3,20240124,20240127,20240201,72,179.89,False,107.89
SLA003607,WO004670,C014,SV7,A017,P3,20240703,20240706,20240705,72,32.8,True,0.0
SLA003608,WO004610,C010,SV3,A017,P4,20240130,20240204,20240205,120,132.93,False,12.93
SLA003609,WO000204,C009,SV7,A005,P3,20240101,20240104,20240106,72,102.7,False,30.7
SLA003610,WO000316,C016,SV4,A005,P2,20240208,20240209,20240211,24,54.9,False,30.9
SLA003611,WO004838,C007,SV7,A004,P3,20240725,20240728,20240728,72,67.51,True,0.0
SLA003612,WO000753,C018,SV1,A017,P3,20241222,20241225,20241225,72,63.52,True,0.0
SLA003613,WO004059,C009,SV5,A010,P4,20240911,20240916,20240917,120,123.75,False,3.75
SLA003614,WO002042,C017,SV7,A008,P1,20240124,20240124,20240125,8,21.34,False,13.34
SLA003615,WO002410,C010,SV5,A013,P2,20240315,20240316,20240316,24,20.33,True,0.0
SLA003616,WO002947,C008,SV11,A005,P3,20240423,20240426,20240430,72,150.24,False,78.24
SLA003617,WO001169,C003,SV3,A010,P3,20240327,20240330,20240329,72,28.73,True,0.0
SLA003618,WO003414,C008,SV3,A004,P1,20240116,20240116,20240117,8,19.1,False,11.1
SLA003619,WO000988,C014,SV5,A004,P2,20240713,20240714,20240715,24,30.76,False,6.76
SLA003620,WO003989,C011,SV9,A017,P4,20240107,20240112,20240123,120,365.41,False,245.41
SLA003621,WO002813,C013,SV1,A017,P2,20240830,20240831,20240901,24,39.97,False,15.97
SLA003622,WO002887,C012,SV12,A004,P2,20240712,20240713,20240713,24,23.26,True,0.0
SLA003623,WO003580,C010,SV10,A017,P3,20240822,20240825,20240824,72,47.68,True,0.0
SLA003624,WO002327,C007,SV9,A017,P1,20240609,20240609,20240610,8,8.31,False,0.31
SLA003625,WO003064,C004,SV11,A006,P4,20241029,20241103,20241101,120,56.57,True,0.0
SLA003626,WO003764,C003,SV4,A004,P3,20240705,20240708,20240707,72,39.81,True,0.0
SLA003627,WO002804,C015,SV8,A004,P3,20240109,20240112,20240112,72,62.15,True,0.0
SLA003628,WO001434,C009,SV9,A017,P2,20240930,20241001,20241001,24,16.41,True,0.0
SLA003629,WO003238,C002,SV10,A004,P2,20240219,20240220,20240220,24,12.93,True,0.0
SLA003630,WO000699,C017,SV2,A017,P3,20240726,20240729,20240728,72,26.41,True,0.0
SLA003631,WO004540,C008,SV2,A008,P1,20240524,20240524,20240525,8,5.06,True,0.0
SLA003632,WO001661,C006,SV1,A004,P3,20240429,20240502,20240503,72,73.14,False,1.14
SLA003633,WO004644,C010,SV11,A005,P2,20240619,20240620,20240621,24,27.32,False,3.32
SLA003634,WO001521,C008,SV7,A017,P3,20241114,20241117,20241115,72,21.11,True,0.0
SLA003635,WO004293,C009,SV7,A004,P3,20241124,20241127,20241130,72,123.25,False,51.25
SLA003636,WO001514,C006,SV8,A010,P3,20241206,20241209,20241211,72,101.3,False,29.3
SLA003637,WO004758,C001,SV5,A005,P2,20240929,20240930,20240930,24,12.33,True,0.0
SLA003638,WO003455,C013,SV2,A009,P2,20241221,20241222,20241222,24,13.33,True,0.0
SLA003639,WO003285,C015,SV10,A004,P2,20240218,20240219,20240219,24,12.25,True,0.0
SLA003640,WO000915,C020,SV4,A004,P2,20240401,20240402,20240403,24,27.82,False,3.82
SLA003641,WO002144,C003,SV6,A004,P2,20240606,20240607,20240607,24,9.37,True,0.0
SLA003642,WO003308,C004,SV8,A017,P2,20240606,20240607,20240608,24,27.07,False,3.07
SLA003643,WO001049,C009,SV1,A013,P4,20240530,20240604,20240605,120,141.98,False,21.98
SLA003644,WO002581,C016,SV4,A017,P3,20240111,20240114,20240115,72,83.76,False,11.76
SLA003645,WO001189,C013,SV1,A005,P2,20240225,20240226,20240228,24,53.65,False,29.65
SLA003646,WO001784,C014,SV4,A017,P3,20241113,20241116,20241115,72,35.68,True,0.0
SLA003647,WO004627,C011,SV5,A005,P2,20240829,20240830,20240831,24,41.39,False,17.39
SLA003648,WO001373,C020,SV5,A017,P4,20240326,20240331,20240329,120,53.0,True,0.0
SLA003649,WO004679,C008,SV9,A013,P3,20240507,20240510,20240509,72,43.82,True,0.0
SLA003650,WO001338,C002,SV8,A010,P2,20240704,20240705,20240705,24,14.49,True,0.0
SLA003651,WO003598,C010,SV9,A017,P3,20240518,20240521,20240520,72,32.69,True,0.0
SLA003652,WO001277,C019,SV1,A005,P2,20241030,20241031,20241031,24,12.65,True,0.0
SLA003653,WO000273,C012,SV4,A004,P1,20240604,20240604,20240605,8,11.03,False,3.03
SLA003654,WO004208,C017,SV8,A004,P2,20240228,20240229,20240229,24,12.03,True,0.0
SLA003655,WO002281,C014,SV4,A008,P3,20240811,20240814,20240813,72,41.62,True,0.0
SLA003656,WO004170,C019,SV10,A017,P4,20240303,20240308,20240310,120,147.65,False,27.65
SLA003657,WO003279,C013,SV11,A017,P2,20240907,20240908,20240908,24,16.34,True,0.0
SLA003658,WO001909,C016,SV12,A005,P2,20240523,20240524,20240526,24,55.74,False,31.74
SLA003659,WO004415,C013,SV3,A005,P4,20240717,20240722,20240728,120,243.39,False,123.39
SLA003660,WO003009,C006,SV2,A008,P2,20240318,20240319,20240319,24,18.49,True,0.0
SLA003661,WO000136,C001,SV9,A017,P3,20241006,20241009,20241007,72,20.47,True,0.0
SLA003662,WO003147,C009,SV3,A004,P4,20240216,20240221,20240221,120,112.94,True,0.0
SLA003663,WO001455,C019,SV6,A004,P3,20240107,20240110,20240109,72,30.29,True,0.0
SLA003664,WO002766,C003,SV7,A004,P2,20240827,20240828,20240830,24,54.88,False,30.88
SLA003665,WO002146,C005,SV1,A004,P2,20240903,20240904,20240905,24,38.79,False,14.79
SLA003666,WO000013,C001,SV2,A004,P2,20240902,20240903,20240903,24,12.3,True,0.0
SLA003667,WO000106,C009,SV9,A008,P4,20240617,20240622,20240623,120,126.37,False,6.37
SLA003668,WO000486,C019,SV11,A017,P1,20241108,20241108,20241109,8,8.92,False,0.92
SLA003669,WO003829,C009,SV6,A010,P2,20241126,20241127,20241128,24,39.57,False,15.57
SLA003670,WO001917,C017,SV4,A017,P2,20240702,20240703,20240703,24,6.0,True,0.0
SLA003671,WO003048,C012,SV9,A010,P2,20241220,20241221,20241221,24,15.1,True,0.0
SLA003672,WO004032,C002,SV5,A006,P1,20240401,20240401,20240402,8,11.78,False,3.78
SLA003673,WO003128,C006,SV8,A005,P3,20240214,20240217,20240222,72,176.91,False,104.91
